Kuupäev;SO2;NO2;CO;O3;PM10;PM2.5;TEMP;WD10;WS10
"2020-01-31 23:00";0,1;4,2;0,26;35,6;24,8;7,7;1,2;139;1,6
"2020-01-31 22:00";0,2;6,1;0,29;34,7;26,5;6,4;1,3;132;1,6
"2020-01-31 21:00";0,1;7,3;0,33;34,6;28,2;5,1;1,4;128;1,4
"2020-01-31 20:00";0,2;11,0;0,40;34,3;28,2;5,1;1,5;119;1,4
"2020-01-31 19:00";0,1;13,6;0,30;33,4;26,0;4,3;1,5;119;1,4
"2020-01-31 18:00";0,1;15,8;0,27;32,2;23,9;3,4;1,5;112;1,4
"2020-01-31 17:00";0,2;16,6;0,28;32,5;23,9;3,4;1,6;104;1,4
"2020-01-31 16:00";0,1;13,9;0,27;33,8;20,5;3,0;1,5;121;1,7
"2020-01-31 15:00";0,2;12,6;0,27;36,7;17,1;2,6;1,6;124;1,7
"2020-01-31 14:00";0,1;9,0;0,25;38,2;17,1;2,6;1,4;133;1,9
"2020-01-31 13:00";0,1;8,1;0,25;38,8;12,8;3,0;1,1;116;1,7
"2020-01-31 12:00";0,1;10,2;0,26;32,9;8,5;3,4;0,8;101;1,4
"2020-01-31 11:00";0,0;9,1;0,25;31,9;8,5;3,4;0,4;125;1,3
"2020-01-31 10:00";0,1;9,5;0,27;31,8;9,0;3,8;0,3;123;1,5
"2020-01-31 09:00";0,1;11,6;0,32;29,2;9,4;4,3;0,4;110;1,3
"2020-01-31 08:00";0,1;7,6;0,33;30,3;9,4;4,3;0,5;141;1,4
"2020-01-31 07:00";0,0;4,9;0,26;30,7;9,4;5,1;0,7;161;1,7
"2020-01-31 06:00";-0,0;2,3;0,23;32,0;9,4;6,0;0,8;149;1,6
"2020-01-31 05:00";-0,0;2,0;0,24;32,6;9,4;6,0;0,9;152;1,6
"2020-01-31 04:00";0,0;2,2;0,25;32,9;8,5;5,0;1,0;152;1,7
"2020-01-31 03:00";-0,0;2,2;0,26;32,8;7,7;4,0;1,2;156;1,7
"2020-01-31 02:00";-0,0;3,0;0,28;32,3;7,7;4,0;1,2;139;1,2
"2020-01-31 01:00";0,1;4,1;0,33;33,5;12,8;8,8;1,2;156;1,2
"2020-01-31 00:00";0,1;5,5;0,36;34,0;17,9;13,7;1,3;165;1,4
"2020-01-30 23:00";0,2;10,1;0,49;31,1;17,9;13,7;1,4;157;1,1
"2020-01-30 22:00";0,2;12,1;0,54;28,5;16,2;10,7;1,5;170;1,2
"2020-01-30 21:00";0,1;13,7;0,44;26,8;14,5;7,7;1,6;175;1,5
"2020-01-30 20:00";0,3;19,2;0,59;23,7;14,5;7,7;1,7;170;1,3
"2020-01-30 19:00";0,3;26,7;0,55;16,9;12,8;6,0;1,8;166;1,1
"2020-01-30 18:00";0,4;29,5;0,51;16,4;11,1;4,3;2,1;173;1,4
"2020-01-30 17:00";0,3;22,0;0,38;25,3;11,1;4,3;2,3;167;1,4
"2020-01-30 16:00";0,4;18,7;0,41;33,2;11,1;4,7;2,4;189;2,0
"2020-01-30 15:00";0,3;13,9;0,36;37,1;11,1;5,1;2,4;175;1,9
"2020-01-30 14:00";0,1;11,6;0,30;39,3;11,1;5,1;2,3;165;1,9
"2020-01-30 13:00";0,2;12,7;0,30;39,3;9,8;5,1;2,2;166;2,0
"2020-01-30 12:00";0,0;9,4;0,30;41,2;8,5;5,1;1,9;156;1,8
"2020-01-30 11:00";0,1;11,4;0,33;37,6;8,5;5,1;1,6;143;1,6
"2020-01-30 10:00";0,1;10,6;0,28;38,5;9,0;5,1;1,3;150;1,6
"2020-01-30 09:00";0,1;16,9;0,32;31,6;9,4;5,1;1,1;152;1,4
"2020-01-30 08:00";0,1;11,9;0,33;35,3;9,4;5,1;1,2;135;1,1
"2020-01-30 07:00";0,2;4,8;0,30;42,1;11,1;6,0;1,3;127;1,2
"2020-01-30 06:00";0,2;2,5;0,25;45,8;12,8;6,8;1,5;141;1,6
"2020-01-30 05:00";0,2;1,4;0,24;44,6;12,8;6,8;1,5;144;1,7
"2020-01-30 04:00";0,1;1,7;0,25;44,0;14,5;8,1;1,4;124;1,3
"2020-01-30 03:00";0,1;1,5;0,25;44,3;16,2;9,4;1,4;116;1,5
"2020-01-30 02:00";-0,1;1,6;0,25;43,9;16,2;9,4;1,3;123;1,6
"2020-01-30 01:00";-0,0;2,2;0,27;42,2;18,8;13,2;1,5;127;1,8
"2020-01-30 00:00";-0,0;3,4;0,29;38,4;21,4;17,1;1,7;117;1,7
"2020-01-29 23:00";-0,0;4,3;0,31;37,6;21,4;17,1;2,0;118;1,7
"2020-01-29 22:00";-0,0;5,2;0,34;37,1;24,3;17,9;2,1;115;1,7
"2020-01-29 21:00";0,1;7,0;0,43;34,0;27,3;18,8;2,3;116;1,6
"2020-01-29 20:00";-0,0;7,5;0,43;31,0;27,3;18,8;2,3;122;1,6
"2020-01-29 19:00";0,1;9,7;0,43;29,3;25,6;17,1;2,3;117;1,8
"2020-01-29 18:00";0,2;12,9;0,45;27,6;23,9;15,4;2,3;112;1,6
"2020-01-29 17:00";0,3;12,7;0,48;26,9;23,9;15,4;2,2;108;1,7
"2020-01-29 16:00";0,1;11,9;0,41;25,7;22,6;13,2;2,0;102;1,6
"2020-01-29 15:00";0,2;10,3;0,39;26,0;21,4;11,1;1,9;121;1,6
"2020-01-29 14:00";0,1;8,9;0,40;26,7;21,4;11,1;1,6;129;1,7
"2020-01-29 13:00";0,2;8,6;0,39;28,0;15,8;9,4;1,3;130;1,6
"2020-01-29 12:00";0,2;8,7;0,38;30,7;10,2;7,7;1,0;130;1,8
"2020-01-29 11:00";0,3;9,2;0,37;34,0;10,2;7,7;0,8;127;1,9
"2020-01-29 10:00";0,4;9,6;0,34;36,1;13,7;7,3;0,7;118;1,9
"2020-01-29 09:00";0,5;11,5;0,38;35,4;17,1;6,8;0,5;108;1,9
"2020-01-29 08:00";0,6;9,6;0,38;38,1;17,1;6,8;0,5;123;1,9
"2020-01-29 07:00";1,0;4,6;0,43;45,6;12,0;3,8;0,5;128;1,9
"2020-01-29 06:00";1,0;1,9;0,26;47,8;6,8;0,9;0,6;130;2,7
"2020-01-29 05:00";0,9;2,0;0,24;48,0;6,8;0,9;0,5;130;3,0
"2020-01-29 04:00";1,8;2,4;0,23;46,0;6,8;0,4;0,3;122;2,2
"2020-01-29 03:00";1,2;2,1;0,22;43,9;6,8;0,0;0,3;130;2,6
"2020-01-29 02:00";0,2;1,2;0,20;41,9;6,8;0,0;0,3;139;2,7
"2020-01-29 01:00";0,1;0,9;0,19;45,9;7,7;0,4;0,4;143;3,0
"2020-01-29 00:00";0,0;1,3;0,18;50,7;8,5;0,9;1,0;136;3,1
"2020-01-28 23:00";-0,0;1,9;0,18;52,2;8,5;0,9;1,1;142;2,7
"2020-01-28 22:00";-0,0;2,1;0,18;55,0;12,8;0,9;1,4;149;3,0
"2020-01-28 21:00";-0,0;2,7;0,20;54,0;17,1;0,9;1,8;146;2,8
"2020-01-28 20:00";0,0;4,2;0,22;52,4;17,1;0,9;2,1;141;2,9
"2020-01-28 19:00";0,0;5,4;0,22;54,7;18,4;0,9;2,2;148;3,1
"2020-01-28 18:00";0,1;10,7;0,29;48,8;19,6;0,9;2,3;150;2,7
"2020-01-28 17:00";0,0;9,8;0,22;49,1;19,6;0,9;2,5;151;3,1
"2020-01-28 16:00";0,1;10,1;0,22;46,7;12,8;1,7;2,9;152;2,5
"2020-01-28 15:00";0,2;10,4;0,24;48,3;6,0;2,6;3,2;158;2,5
"2020-01-28 14:00";0,1;9,4;0,23;48,5;6,0;2,6;3,3;154;2,7
"2020-01-28 13:00";0,1;11,2;0,24;43,8;6,0;3,4;3,4;160;2,4
"2020-01-28 12:00";0,1;10,9;0,25;39,7;6,0;4,3;3,2;173;2,1
"2020-01-28 11:00";0,1;13,9;0,23;35,2;6,0;4,3;3,1;162;2,1
"2020-01-28 10:00";0,3;17,6;0,28;33,4;9,4;3,8;3,0;178;2,3
"2020-01-28 09:00";0,4;26,4;0,33;23,3;12,8;3,4;3,0;179;2,1
"2020-01-28 08:00";0,1;19,6;0,35;31,2;12,8;3,4;3,1;188;2,4
"2020-01-28 07:00";0,1;9,2;0,33;35,9;11,1;4,7;3,4;196;2,7
"2020-01-28 06:00";0,1;5,4;0,24;38,2;9,4;6,0;3,5;199;2,8
"2020-01-28 05:00";-0,0;5,2;0,24;35,6;9,4;6,0;3,7;198;2,6
"2020-01-28 04:00";0,0;5,8;0,24;29,6;12,0;7,7;3,8;193;2,0
"2020-01-28 03:00";0,0;5,7;0,25;33,6;14,5;9,4;3,9;188;1,3
"2020-01-28 02:00";0,0;7,7;0,25;33,5;14,5;9,4;4,0;153;0,7
"2020-01-28 01:00";0,2;8,2;0,37;38,2;20,1;13,7;4,0;169;0,6
"2020-01-28 00:00";0,2;10,9;0,50;39,7;25,6;17,9;4,1;158;0,6
"2020-01-27 23:00";0,2;12,9;0,53;40,6;25,6;17,9;4,1;193;0,5
"2020-01-27 22:00";0,2;13,4;0,56;38,3;29,9;17,9;4,2;211;0,7
"2020-01-27 21:00";0,5;20,4;0,86;19,6;34,2;17,9;4,2;197;0,8
"2020-01-27 20:00";0,2;20,9;0,72;19,6;34,2;17,9;4,2;184;1,0
"2020-01-27 19:00";0,3;26,4;0,75;17,1;21,8;12,8;4,3;224;0,6
"2020-01-27 18:00";0,3;32,0;0,66;16,6;9,4;7,7;4,4;197;0,5
"2020-01-27 17:00";0,2;30,8;0,53;18,9;9,4;7,7;4,4;197;1,6
"2020-01-27 16:00";0,1;20,7;0,47;30,2;8,1;6,0;4,5;201;1,4
"2020-01-27 15:00";0,1;17,2;0,39;32,4;6,8;4,3;4,5;187;0,9
"2020-01-27 14:00";0,1;14,1;0,35;35,3;6,8;4,3;4,4;192;1,2
"2020-01-27 13:00";0,1;12,6;0,36;37,5;;;4,4;201;2,2
"2020-01-27 12:00";0,2;10,9;0,30;39,1;;;4,4;202;1,9
"2020-01-27 11:00";0,2;11,3;0,31;37,9;;;4,3;192;1,2
"2020-01-27 10:00";0,1;17,1;0,34;30,1;;;4,2;190;1,2
"2020-01-27 09:00";0,1;23,9;0,40;21,9;3,4;0,9;4,2;189;1,4
"2020-01-27 08:00";0,1;16,4;0,43;27,8;2,6;0,4;4,2;194;1,6
"2020-01-27 07:00";0,0;7,2;0,27;36,9;1,7;0,0;4,2;186;0,8
"2020-01-27 06:00";0,1;3,7;0,23;41,2;1,7;0,0;4,3;189;0,7
"2020-01-27 05:00";0,2;3,7;0,18;43,8;3,4;0,9;4,4;196;0,9
"2020-01-27 04:00";0,2;2,4;0,17;47,9;5,1;1,7;4,6;203;1,1
"2020-01-27 03:00";0,4;1,7;0,17;50,9;5,1;1,7;4,7;212;1,0
"2020-01-27 02:00";0,7;1,9;0,17;51,8;6,4;2,1;4,7;218;0,9
"2020-01-27 01:00";0,9;2,2;0,17;52,0;7,7;2,6;4,7;231;0,8
"2020-01-27 00:00";1,2;2,9;0,16;52,4;7,7;2,6;4,9;236;1,0
"2020-01-26 23:00";1,2;3,9;0,14;52,0;8,5;3,4;4,9;237;0,9
"2020-01-26 22:00";1,1;5,7;0,15;50,5;9,4;4,3;4,8;249;0,9
"2020-01-26 21:00";1,0;5,7;0,23;52,4;9,4;4,3;4,9;231;0,9
"2020-01-26 20:00";0,9;6,8;0,24;52,9;9,0;4,3;4,8;233;1,2
