Kuupäev;SO2;NO2;CO;O3;PM10;PM2.5;TEMP;WD10;WS10
"2018-12-31 23:00";0,2;3,2;0,32;62,0;14,6;12,5;-0,5;180;2,6
"2018-12-31 22:00";0,2;5,6;0,36;55,8;18,1;15,5;-0,4;175;2,5
"2018-12-31 21:00";0,2;11,8;0,46;46,4;18,1;15,5;-0,3;181;1,9
"2018-12-31 20:00";0,3;14,4;0,52;47,6;22,4;19,8;-0,1;182;1,9
"2018-12-31 19:00";0,3;18,5;0,49;49,8;26,7;24,1;-0,0;177;1,9
"2018-12-31 18:00";0,5;23,8;0,75;49,4;26,7;24,1;0,0;187;1,9
"2018-12-31 17:00";0,6;24,5;0,71;46,5;16,3;13,8;0,0;189;1,8
"2018-12-31 16:00";0,6;38,4;0,82;26,2;6,0;3,4;0,0;190;1,5
"2018-12-31 15:00";0,7;25,1;0,56;36,7;6,0;3,4;0,0;175;1,2
"2018-12-31 14:00";0,5;25,8;0,50;37,5;5,2;3,4;0,2;118;0,4
"2018-12-31 13:00";0,2;16,3;0,30;48,2;4,3;3,4;0,3;28;0,5
"2018-12-31 12:00";0,2;16,8;0,30;49,9;4,3;3,4;0,2;23;0,7
"2018-12-31 11:00";0,4;13,5;0,29;50,6;4,3;3,0;0,1;10;0,6
"2018-12-31 10:00";0,3;8,0;0,26;52,5;4,3;2,6;0,0;8;0,8
"2018-12-31 09:00";0,2;5,4;0,25;52,9;4,3;2,6;0,1;1;0,9
"2018-12-31 08:00";0,3;5,1;0,25;50,3;3,9;3,0;0,2;2;0,7
"2018-12-31 07:00";0,3;2,8;0,24;49,8;3,4;3,4;0,4;353;0,8
"2018-12-31 06:00";0,1;3,0;0,25;49,5;3,4;3,4;0,4;332;1,1
"2018-12-31 05:00";0,2;2,8;0,25;48,1;5,2;4,7;0,4;320;1,2
"2018-12-31 04:00";0,1;2,9;0,26;51,7;6,9;6,0;0,4;311;1,0
"2018-12-31 03:00";0,2;5,0;0,27;53,6;6,9;6,0;0,5;308;0,7
"2018-12-31 02:00";0,1;5,1;0,27;57,7;9,5;7,3;0,5;320;0,9
"2018-12-31 01:00";0,5;4,3;0,27;58,1;12,0;8,6;0,4;335;0,7
"2018-12-31 00:00";0,5;7,8;0,31;51,7;12,0;8,6;0,6;343;0,8
"2018-12-30 23:00";0,2;13,5;0,39;42,1;16,8;13,8;0,9;310;0,8
"2018-12-30 22:00";1,4;19,9;0,48;37,4;21,5;18,9;1,0;267;0,5
