Kuupäev;SO2;NO2;CO;O3;PM10;PM2.5;TEMP;WD10;WS10
"2019-06-30 23:00";10,0;32,2;0,41;61,8;34,2;27,3;21,5;144;0,4
"2019-06-30 22:00";4,7;16,3;0,31;82,5;34,2;27,3;23,6;159;0,6
"2019-06-30 21:00";1,9;6,8;0,69;93,1;18,8;14,5;24,7;167;0,7
"2019-06-30 20:00";2,2;4,2;1,03;108,6;3,4;1,7;25,2;177;0,8
"2019-06-30 19:00";1,4;2,8;0,25;100,9;3,4;1,7;24,6;162;0,6
"2019-06-30 18:00";1,4;1,3;0,17;106,5;2,1;1,3;25,0;229;0,5
"2019-06-30 17:00";1,3;1,3;0,17;103,7;0,9;0,9;24,7;206;0,7
"2019-06-30 16:00";1,3;0,6;0,11;99,4;0,9;0,9;24,1;220;0,5
"2019-06-30 15:00";1,3;0,7;0,10;98,4;0,9;1,3;23,3;216;0,7
"2019-06-30 14:00";1,3;0,7;0,10;95,1;0,9;1,7;22,1;275;0,8
"2019-06-30 13:00";1,3;0,8;0,12;93,5;0,9;1,7;21,4;295;0,8
"2019-06-30 12:00";1,1;0,5;0,09;93,1;1,3;1,7;20,7;291;1,0
"2019-06-30 11:00";1,4;0,3;0,09;91,0;1,7;1,7;20,0;285;0,9
"2019-06-30 10:00";1,5;1,3;0,09;84,7;1,7;1,7;17,9;267;0,7
"2019-06-30 09:00";1,6;1,9;0,10;79,7;1,7;1,7;16,5;293;0,8
"2019-06-30 08:00";1,5;1,8;0,10;78,9;1,7;1,7;15,4;289;0,6
"2019-06-30 07:00";1,4;1,8;0,10;78,8;1,7;1,7;14,9;291;0,8
"2019-06-30 06:00";1,5;0,7;0,10;82,0;2,6;2,1;14,4;298;0,9
"2019-06-30 05:00";1,3;0,7;0,10;81,3;3,4;2,6;14,1;266;0,5
"2019-06-30 04:00";1,3;0,9;0,10;82,7;3,4;2,6;14,4;248;0,5
"2019-06-30 03:00";1,4;1,0;0,09;83,9;4,3;3,0;14,5;247;0,5
