Kuupäev;SO2;NO2;CO;O3;PM10;PM2.5;TEMP;WD10;WS10
"2018-02-28 23:00";4,2;22,2;0,25;41,8;21,4;9,4;-16,4;15;1,4
"2018-02-28 22:00";4,4;24,9;0,31;39,3;23,5;12,8;-15,8;14;1,3
"2018-02-28 21:00";3,6;24,0;0,27;39,9;19,7;11,9;-15,1;21;1,7
"2018-02-28 20:00";3,8;24,1;0,28;39,1;24,4;10,6;-14,6;16;1,6
"2018-02-28 19:00";8,9;25,0;0,34;39,0;30,8;12,8;-14,5;356;1,1
"2018-02-28 18:00";6,8;22,3;0,32;44,5;31,2;10,6;-14,0;356;1,2
"2018-02-28 17:00";2,0;10,9;0,25;54,7;26,9;6,8;-13,5;3;1,4
"2018-02-28 16:00";2,2;5,5;0,20;59,3;21,4;6,4;-13,7;17;1,7
"2018-02-28 15:00";2,5;2,7;0,20;60,1;21,4;6,0;-14,2;22;2,0
"2018-02-28 14:00";2,4;2,7;0,19;57,3;23,5;6,4;-15,1;27;1,7
"2018-02-28 13:00";2,3;2,8;0,21;56,1;22,2;6,4;-16,1;21;1,7
"2018-02-28 12:00";2,9;3,4;0,22;55,3;18,4;6,0;-16,8;20;1,6
"2018-02-28 11:00";2,4;3,9;0,23;53,2;14,1;6,0;-18,8;38;1,6
"2018-02-28 10:00";1,4;5,2;0,22;51,6;15,4;7,7;-20,4;26;1,6
"2018-02-28 09:00";1,3;10,1;0,26;48,3;15,4;9,4;-21,1;18;1,5
"2018-02-28 08:00";0,8;11,1;0,24;47,4;13,7;6,8;-21,5;359;1,2
"2018-02-28 07:00";0,9;6,2;0,20;52,4;12,8;4,3;-21,3;2;1,2
"2018-02-28 06:00";1,0;4,2;0,18;54,4;12,0;4,3;-20,8;15;1,2
"2018-02-28 05:00";1,1;2,5;0,18;55,9;12,0;3,8;-20,4;19;1,3
"2018-02-28 04:00";1,0;3,5;0,18;54,7;9,8;3,8;-20,0;16;1,4
"2018-02-28 03:00";1,2;4,9;0,19;53,2;9,0;4,7;-19,6;19;1,3
"2018-02-28 02:00";1,3;6,8;0,20;50,8;9,0;5,1;-19,3;18;1,5
"2018-02-28 01:00";1,2;6,5;0,21;51,6;12,0;5,5;-19,0;18;1,5
"2018-02-28 00:00";1,2;7,7;0,23;52,5;13,7;7,2;-18,6;17;1,4
"2018-02-27 23:00";1,1;7,6;0,25;54,8;16,7;10,2;-17,8;24;1,9
"2018-02-27 22:00";1,1;10,1;0,32;56,2;17,1;10,2;-17,2;25;2,1
"2018-02-27 21:00";1,1;14,0;0,29;54,5;16,2;10,2;-16,6;23;2,0
"2018-02-27 20:00";0,8;12,1;0,29;56,1;19,2;11,1;-16,4;14;1,6
"2018-02-27 19:00";0,8;15,0;0,28;51,1;17,5;8,1;-16,0;12;1,3
"2018-02-27 18:00";1,5;11,2;0,24;54,6;15,4;5,1;-15,3;11;1,7
"2018-02-27 17:00";1,2;4,9;0,21;59,1;12,0;3,8;-14,6;19;2,0
"2018-02-27 16:00";1,0;1,7;0,19;60,3;10,7;3,4;-14,4;23;2,3
"2018-02-27 15:00";1,7;2,7;0,19;59,5;13,3;3,4;-14,5;34;2,4
"2018-02-27 14:00";10,7;;0,19;;12,4;3,4;-14,9;38;2,2
"2018-02-27 13:00";44,9;;1,87;;10,3;4,3;-15,9;40;2,1
"2018-02-27 12:00";1,1;;0,24;;9,0;5,5;-16,8;30;2,0
"2018-02-27 11:00";0,9;6,0;0,23;53,9;7,3;5,5;-17,6;26;1,8
"2018-02-27 10:00";0,4;6,3;0,22;53,5;6,4;5,5;-18,4;29;2,1
"2018-02-27 09:00";0,1;10,5;0,25;52,0;6,0;4,7;-18,8;31;2,0
"2018-02-27 08:00";-0,0;9,0;0,23;55,4;6,0;2,6;-19,2;29;2,1
"2018-02-27 07:00";0,1;5,8;0,20;60,9;6,4;1,3;-19,0;26;1,7
"2018-02-27 06:00";0,5;4,2;0,20;64,6;7,3;1,3;-18,7;26;1,6
"2018-02-27 05:00";0,6;2,9;0,21;66,1;7,3;0,9;-18,2;26;1,9
"2018-02-27 04:00";0,4;4,0;0,20;64,8;6,4;0,9;-17,7;27;1,8
"2018-02-27 03:00";0,6;4,0;0,20;65,5;6,8;2,6;-17,4;23;1,4
"2018-02-27 02:00";0,7;2,4;0,20;69,0;8,1;3,0;-17,0;22;1,2
"2018-02-27 01:00";0,9;1,8;0,21;71,0;8,6;3,8;-16,1;34;1,3
"2018-02-27 00:00";1,1;3,7;0,22;68,4;9,0;4,7;-15,7;11;1,0
"2018-02-26 23:00";1,7;9,6;0,24;63,5;9,8;4,3;-15,4;353;0,9
"2018-02-26 22:00";2,2;13,8;0,25;61,4;11,1;4,7;-14,6;18;0,7
"2018-02-26 21:00";3,0;10,8;0,24;64,7;12,0;6,4;-14,1;17;1,1
"2018-02-26 20:00";2,5;10,6;0,24;65,8;11,1;7,2;-13,7;354;1,3
"2018-02-26 19:00";1,7;10,9;0,23;67,5;9,4;6,0;-12,4;352;1,6
"2018-02-26 18:00";2,1;21,5;0,27;63,2;12,0;3,0;-10,8;5;0,9
"2018-02-26 17:00";7,6;14,3;0,20;71,0;11,1;1,3;-9,9;25;1,2
"2018-02-26 16:00";4,8;18,6;0,26;68,6;7,7;2,1;-9,3;69;1,0
"2018-02-26 15:00";3,3;7,9;0,23;77,1;11,5;3,0;-9,3;49;1,1
"2018-02-26 14:00";6,7;7,8;0,21;75,8;14,1;4,3;-9,4;1;1,3
"2018-02-26 13:00";5,3;9,9;0,23;72,2;13,3;6,0;-9,8;344;1,0
"2018-02-26 12:00";5,4;10,6;0,24;70,7;15,4;6,4;-10,6;3;0,8
"2018-02-26 11:00";4,1;24,0;0,34;60,3;23,1;11,1;-12,0;341;1,0
"2018-02-26 10:00";4,0;41,4;0,59;46,8;28,2;15,7;-13,7;322;1,7
"2018-02-26 09:00";2,1;56,3;0,65;35,7;23,9;15,7;-14,7;325;1,5
"2018-02-26 08:00";1,0;47,0;0,47;39,6;15,4;10,6;-15,5;325;1,3
"2018-02-26 07:00";1,1;34,2;0,31;46,4;10,3;3,0;-15,8;321;1,1
"2018-02-26 06:00";1,1;17,3;0,23;59,2;8,6;0,9;-15,2;317;1,1
"2018-02-26 05:00";0,7;10,9;0,22;66,0;6,8;1,3;-14,0;315;1,2
"2018-02-26 04:00";0,9;5,8;0,19;71,7;4,7;1,7;-12,8;346;0,9
"2018-02-26 03:00";1,2;2,7;0,18;76,1;3,8;1,7;-12,3;354;1,0
"2018-02-26 02:00";1,6;1,2;0,19;78,6;5,1;2,6;-12,2;350;1,1
"2018-02-26 01:00";3,1;2,1;0,19;77,6;11,1;4,7;-11,2;345;1,7
"2018-02-26 00:00";1,9;7,7;0,26;66,8;14,1;6,8;-10,7;342;1,4
"2018-02-25 23:00";1,6;16,0;0,37;60,6;11,5;7,7;-10,6;315;1,6
"2018-02-25 22:00";1,4;20,8;0,41;59,2;16,7;11,9;-10,7;302;1,4
"2018-02-25 21:00";1,4;25,6;0,52;56,9;22,2;16,2;-10,4;303;1,5
"2018-02-25 20:00";1,6;36,2;0,57;49,6;22,2;14,9;-10,0;312;1,5
"2018-02-25 19:00";2,4;29,1;0,46;58,2;16,7;9,4;-9,4;320;1,6
"2018-02-25 18:00";2,5;21,4;0,34;64,4;10,7;4,3;-8,8;334;1,1
"2018-02-25 17:00";2,7;14,2;0,27;69,2;10,7;4,3;-8,3;332;1,3
"2018-02-25 16:00";2,1;11,2;0,27;71,7;11,1;5,5;-8,4;321;1,6
"2018-02-25 15:00";1,8;9,9;0,29;73,5;11,1;3,4;-8,9;322;2,0
"2018-02-25 14:00";2,2;6,3;0,26;77,8;12,8;3,4;-9,2;315;1,6
"2018-02-25 13:00";2,8;8,8;0,28;73,6;16,2;8,1;-10,1;313;1,4
"2018-02-25 12:00";2,4;12,6;0,38;66,1;22,2;13,6;-11,5;312;1,1
"2018-02-25 11:00";2,0;17,0;0,45;58,8;23,9;15,7;-13,2;304;1,1
"2018-02-25 10:00";1,4;20,0;0,43;53,4;18,4;13,6;-15,5;325;1,2
"2018-02-25 09:00";0,9;16,3;0,33;53,7;15,8;9,8;-16,9;324;1,4
"2018-02-25 08:00";0,6;11,7;0,26;57,1;12,8;5,5;-16,9;312;1,5
"2018-02-25 07:00";0,6;8,2;0,23;59,8;10,3;4,3;-16,4;311;1,5
"2018-02-25 06:00";0,7;8,0;0,23;61,1;12,0;4,3;-16,1;323;1,3
"2018-02-25 05:00";0,6;6,3;0,21;63,3;13,7;4,7;-16,1;347;0,9
"2018-02-25 04:00";0,5;8,3;0,24;60,2;14,1;6,8;-17,0;349;0,9
"2018-02-25 03:00";0,6;19,6;0,28;49,6;14,1;9,4;-17,8;335;1,0
"2018-02-25 02:00";0,8;17,7;0,29;51,1;15,8;12,3;-17,6;332;1,1
"2018-02-25 01:00";1,2;17,8;0,31;51,1;18,0;12,8;-17,4;345;0,7
"2018-02-25 00:00";1,6;27,6;0,38;44,5;18,4;11,1;-17,2;337;0,9
"2018-02-24 23:00";1,5;26,1;0,41;47,3;16,7;9,8;-16,7;326;1,0
"2018-02-24 22:00";1,4;11,8;0,28;59,4;13,3;8,9;-16,4;338;0,9
"2018-02-24 21:00";1,8;8,0;0,26;63,4;16,7;11,5;-15,8;344;1,1
"2018-02-24 20:00";1,9;12,8;0,34;60,8;25,6;18,7;-14,8;344;1,2
"2018-02-24 19:00";2,5;34,3;0,48;43,9;23,5;17,9;-13,4;344;1,0
"2018-02-24 18:00";2,8;29,7;0,42;48,2;18,0;11,1;-12,2;343;0,9
"2018-02-24 17:00";3,0;12,1;0,27;63,8;14,1;5,5;-11,2;343;1,1
"2018-02-24 16:00";2,3;4,3;0,22;70,9;9,8;2,6;-10,9;0;1,3
"2018-02-24 15:00";4,6;3,9;0,21;72,5;8,6;4,7;-10,6;359;1,5
"2018-02-24 14:00";2,4;4,0;0,22;71,2;11,1;6,4;-10,5;0;1,6
"2018-02-24 13:00";2,4;8,7;0,25;65,1;16,2;9,8;-11,2;336;1,5
"2018-02-24 12:00";3,6;9,9;0,28;59,6;18,0;9,4;-12,1;341;1,4
"2018-02-24 11:00";3,7;10,5;0,27;55,2;17,1;8,9;-13,8;358;1,1
"2018-02-24 10:00";3,4;12,7;0,28;51,1;15,4;10,6;-15,3;348;1,4
"2018-02-24 09:00";2,0;18,3;0,31;45,7;16,2;8,9;-16,3;343;1,3
"2018-02-24 08:00";1,1;19,1;0,31;44,9;17,5;7,7;-16,2;336;1,0
"2018-02-24 07:00";1,3;19,0;0,27;43,4;18,0;8,1;-15,9;330;1,0
"2018-02-24 06:00";1,4;17,8;0,29;43,2;16,2;11,5;-15,4;332;1,1
"2018-02-24 05:00";1,5;13,6;0,25;47,7;14,1;14,0;-14,6;339;1,1
"2018-02-24 04:00";1,3;11,3;0,25;50,7;13,7;10,2;-13,5;348;0,9
"2018-02-24 03:00";1,1;11,2;0,25;50,8;15,0;8,5;-13,2;343;0,9
"2018-02-24 02:00";1,3;21,0;0,31;43,9;18,4;11,1;-13,8;327;1,0
"2018-02-24 01:00";1,2;28,9;0,40;40,0;23,9;17,0;-13,6;325;1,1
"2018-02-24 00:00";1,0;36,6;0,55;35,6;34,6;26,8;-13,8;324;1,0
"2018-02-23 23:00";0,9;63,6;0,83;20,2;52,6;44,7;-13,9;328;1,0
"2018-02-23 22:00";1,5;101,8;1,37;2,3;51,7;46,8;-13,9;334;0,6
"2018-02-23 21:00";1,4;95,4;1,00;6,9;29,9;21,7;-12,9;324;0,6
"2018-02-23 20:00";1,1;63,8;0,39;23,6;23,9;13,2;-12,5;317;0,4
"2018-02-23 19:00";1,8;65,8;0,59;23,0;23,5;17,0;-12,1;100;0,4
"2018-02-23 18:00";2,4;34,0;0,42;49,5;17,5;12,3;-10,9;50;0,7
"2018-02-23 17:00";2,3;15,6;0,29;63,4;14,5;9,4;-9,5;38;1,1
"2018-02-23 16:00";2,9;15,6;0,29;62,9;17,5;7,7;-9,1;39;1,1
"2018-02-23 15:00";8,8;24,6;0,27;56,9;20,9;10,2;-9,1;44;1,0
"2018-02-23 14:00";6,6;17,5;0,28;60,0;20,5;14,0;-9,1;60;0,8
"2018-02-23 13:00";2,7;17,5;0,34;57,1;26,1;17,4;-9,3;136;0,9
"2018-02-23 12:00";2,5;37,1;0,47;42,4;38,0;28,9;-10,7;125;1,0
"2018-02-23 11:00";2,8;72,2;0,76;20,6;54,7;45,5;-12,5;128;0,8
"2018-02-23 10:00";1,2;76,0;1,21;12,0;52,2;40,4;-15,1;101;0,6
"2018-02-23 09:00";1,7;92,4;0,87;4,9;32,9;22,1;-16,8;104;0,6
"2018-02-23 08:00";0,4;70,0;0,56;2,0;23,5;16,6;-18,1;102;0,5
"2018-02-23 07:00";0,1;60,4;0,45;0,5;19,7;14,5;-17,9;123;0,4
"2018-02-23 06:00";0,1;56,8;0,45;3,7;18,8;11,5;-18,2;96;0,1
"2018-02-23 05:00";-0,1;41,9;0,37;9,5;20,5;10,6;-19,7;90;0,3
"2018-02-23 04:00";-0,2;51,7;0,42;3,9;24,8;13,6;-20,1;99;0,4
"2018-02-23 03:00";-0,5;51,0;0,51;5,9;27,8;19,6;-19,3;129;0,4
"2018-02-23 02:00";-0,3;56,7;0,48;5,2;33,8;24,3;-18,6;41;0,1
"2018-02-23 01:00";-0,1;66,5;0,58;3,2;37,2;25,5;-18,2;77;0,5
"2018-02-23 00:00";0,9;86,2;0,67;1,4;39,3;27,2;-17,0;126;0,2
"2018-02-22 23:00";1,1;99,3;0,94;1,6;40,6;23,8;-16,0;203;0,1
"2018-02-22 22:00";1,2;97,7;0,66;0,7;41,5;20,8;-15,9;157;0,5
"2018-02-22 21:00";1,4;114,9;0,84;1,3;54,7;31,5;-15,4;121;0,3
"2018-02-22 20:00";2,4;130,9;1,13;2,3;95,8;79,1;-13,6;134;0,5
"2018-02-22 19:00";2,9;121,0;2,50;7,0;89,8;79,6;-10,5;202;0,7
"2018-02-22 18:00";3,0;85,5;1,25;17,7;37,2;27,2;-9,7;212;0,9
"2018-02-22 17:00";3,4;27,8;0,43;57,2;22,7;14,0;-8,8;238;0,8
"2018-02-22 16:00";3,9;16,6;0,45;64,9;19,7;14,5;-8,0;236;0,9
"2018-02-22 15:00";3,0;20,4;0,40;62,5;29,9;20,8;-8,1;233;0,6
"2018-02-22 14:00";5,6;50,3;0,51;42,2;42,3;30,2;-9,4;126;0,4
"2018-02-22 13:00";4,6;68,4;0,59;29,0;43,2;34,9;-11,5;98;0,9
