Kuupäev;SO2;NO2;CO;O3;PM10;PM2.5;TEMP;WD10;WS10
"2017-09-30 23:00";3,0;9,3;0,25;40,9;24,0;18,4;8,8;88;0,5
"2017-09-30 22:00";3,2;9,9;0,28;45,3;33,2;18,1;8,9;89;0,8
"2017-09-30 21:00";3,0;15,0;0,35;33,9;33,2;17,7;8,9;74;0,7
"2017-09-30 20:00";2,0;21,4;0,52;24,5;29,1;17,7;8,9;79;0,6
"2017-09-30 19:00";1,4;18,2;0,62;33,1;25,1;17,7;9,1;91;0,8
"2017-09-30 18:00";0,9;16,9;0,59;36,3;25,1;12,2;9,3;83;0,8
"2017-09-30 17:00";1,3;15,3;0,54;40,3;20,3;6,6;9,4;91;0,9
"2017-09-30 16:00";0,9;13,5;0,45;34,9;15,5;6,6;9,6;89;1,0
"2017-09-30 15:00";0,9;9,5;0,27;36,7;15,5;6,6;9,6;87;0,8
"2017-09-30 14:00";1,1;13,1;0,25;30,7;15,5;7,0;9,3;83;1,0
"2017-09-30 13:00";1,0;11,4;0,25;29,8;15,5;7,4;8,9;87;1,1
"2017-09-30 12:00";1,0;11,5;0,24;28,1;15,5;7,4;8,7;93;1,1
"2017-09-30 11:00";1,0;11,4;0,24;28,0;14,0;7,4;8,5;92;1,0
"2017-09-30 10:00";1,0;9,4;0,23;30,1;12,5;8,5;8,4;91;1,1
"2017-09-30 09:00";1,0;6,6;0,22;34,5;12,5;9,6;8,3;96;1,1
"2017-09-30 08:00";0,9;6,9;0,21;36,8;15,1;9,6;8,4;91;0,8
"2017-09-30 07:00";1,1;3,9;0,24;36,5;17,7;9,6;8,5;84;0,6
"2017-09-30 06:00";1,2;1,6;0,21;36,0;17,7;10,3;8,6;97;0,7
"2017-09-30 05:00";1,5;3,0;0,22;28,6;18,1;11,1;8,8;97;0,7
"2017-09-30 04:00";1,9;3,2;0,24;26,3;18,4;11,1;9,0;92;0,5
"2017-09-30 03:00";2,1;6,1;0,26;25,9;18,4;11,1;9,1;343;0,5
"2017-09-30 02:00";2,0;6,6;0,29;28,4;18,4;8,5;9,3;347;0,4
"2017-09-30 01:00";2,1;6,5;0,31;33,3;18,4;5,9;9,2;144;0,3
"2017-09-30 00:00";1,9;8,3;0,31;29,3;18,4;5,9;9,2;110;0,7
"2017-09-29 23:00";1,5;14,4;0,33;25,6;17,3;5,9;9,1;132;0,5
"2017-09-29 22:00";1,7;20,2;0,34;22,3;16,2;6,3;9,1;92;0,6
"2017-09-29 21:00";1,7;26,5;0,34;20,0;16,2;6,6;8,9;119;0,4
"2017-09-29 20:00";1,4;21,9;0,30;25,0;15,8;6,6;9,7;95;0,8
"2017-09-29 19:00";1,3;24,1;0,29;27,1;15,5;6,6;11,0;322;0,2
"2017-09-29 18:00";1,3;13,8;0,28;42,1;15,5;7,7;12,7;342;0,6
"2017-09-29 17:00";1,7;12,2;0,27;48,2;19,5;8,8;13,4;313;0,7
"2017-09-29 16:00";1,9;20,5;0,28;41,8;23,6;8,8;13,6;347;0,4
"2017-09-29 15:00";2,1;13,8;0,25;46,5;23,6;8,8;13,1;141;0,2
"2017-09-29 14:00";1,9;6,3;0,23;51,3;26,5;7,4;12,5;108;0,9
"2017-09-29 13:00";1,7;10,4;0,24;49,0;29,5;5,9;12,2;138;0,8
"2017-09-29 12:00";2,3;38,9;0,55;12,6;29,5;5,9;10,9;15;0,3
"2017-09-29 11:00";2,0;35,7;0,66;7,9;22,1;5,9;9,1;341;0,5
"2017-09-29 10:00";1,5;24,3;0,37;5,5;14,7;6,6;6,6;52;0,3
"2017-09-29 09:00";1,7;20,9;0,45;3,4;14,7;7,4;5,3;103;0,6
"2017-09-29 08:00";1,6;13,9;0,57;2,8;11,4;7,4;4,4;20;0,2
