Kuupäev;SO2;NO2;CO;O3;PM10;PM2.5;TEMP;WD10;WS10
"2016-05-31 23:00";2,5;6,7;0,18;66,3;20,6;7,2;21,5;32;0,6
"2016-05-31 22:00";2,7;7,1;0,18;71,7;23,4;6,3;23,5;42;1,0
"2016-05-31 21:00";3,3;5,0;0,19;78,7;23,9;4,5;25,0;33;0,9
"2016-05-31 20:00";3,9;4,5;0,19;81,7;24,4;4,5;26,3;33;1,0
"2016-05-31 19:00";4,4;4,8;0,19;81,1;31,1;6,3;26,7;46;1,2
"2016-05-31 18:00";4,8;6,0;0,20;80,7;34,4;7,2;27,1;45;1,2
"2016-05-31 17:00";4,7;5,7;0,20;81,2;29,6;5,8;27,2;57;1,5
"2016-05-31 16:00";4,3;4,9;0,19;79,4;24,9;5,4;27,1;53;1,2
"2016-05-31 15:00";3,7;4,8;0,18;78,4;27,2;4,9;26,8;75;1,5
"2016-05-31 14:00";3,3;3,2;0,18;84,2;32,5;3,6;26,5;43;1,2
"2016-05-31 13:00";3,0;3,4;0,18;82,6;40,2;3,6;26,3;23;1,1
"2016-05-31 12:00";2,7;4,9;0,18;81,4;43,0;3,6;25,4;60;1,1
"2016-05-31 11:00";1,8;3,7;0,17;68,5;36,3;4,5;23,4;20;0,8
"2016-05-31 10:00";1,2;4,1;0,17;62,4;29,6;5,8;22,1;25;0,8
"2016-05-31 09:00";0,7;4,7;0,17;56,4;30,6;6,3;20,3;39;0,7
"2016-05-31 08:00";0,5;3,0;0,18;55,0;31,5;6,3;18,9;34;0,8
"2016-05-31 07:00";0,6;2,4;0,16;55,1;28,7;8,1;17,9;2;0,5
"2016-05-31 06:00";0,6;3,3;0,17;55,3;25,8;9,9;16,1;339;0,8
"2016-05-31 05:00";0,7;2,0;0,16;59,0;24,4;9,0;16,4;331;0,7
"2016-05-31 04:00";0,6;0,6;0,16;63,9;23,4;8,1;17,0;318;0,7
"2016-05-31 03:00";0,7;0,3;0,15;66,7;21,5;9,0;17,7;350;0,6
"2016-05-31 02:00";0,4;0,4;0,16;71,8;21,0;9,9;18,5;40;0,7
"2016-05-31 01:00";0,9;1,9;0,17;77,0;22,9;10,8;19,2;14;0,5
"2016-05-31 00:00";1,9;4,2;0,18;77,7;22,5;10,8;19,9;38;0,7
"2016-05-30 23:00";2,2;6,2;0,18;73,4;22,0;9,0;20,9;17;0,5
"2016-05-30 22:00";3,0;7,5;0,19;73,3;24,4;7,2;22,8;23;0,7
"2016-05-30 21:00";3,3;4,6;0,18;80,7;25,3;5,8;24,3;32;0,7
"2016-05-30 20:00";3,5;3,0;0,18;86,1;28,2;4,5;25,5;17;0,9
"2016-05-30 19:00";3,5;4,0;0,19;88,3;30,6;4,5;26,0;31;1,1
"2016-05-30 18:00";3,9;7,3;0,20;88,2;30,1;6,7;26,4;57;1,2
"2016-05-30 17:00";3,9;5,9;0,19;86,6;29,6;8,1;26,2;57;1,4
"2016-05-30 16:00";3,7;5,3;0,18;82,4;28,7;9,0;25,9;64;1,4
"2016-05-30 15:00";3,3;4,7;0,18;79,9;32,5;8,1;25,6;78;1,5
"2016-05-30 14:00";3,0;5,3;0,18;74,9;33,0;7,6;25,2;71;1,5
"2016-05-30 13:00";2,5;6,6;0,18;70,2;27,2;8,1;24,5;87;1,5
"2016-05-30 12:00";2,1;7,6;0,18;66,2;27,7;7,6;23,6;76;1,2
"2016-05-30 11:00";1,4;6,1;0,18;63,2;32,5;8,1;22,0;82;1,1
"2016-05-30 10:00";1,2;4,6;0,17;52,0;35,4;7,2;20,3;62;1,0
"2016-05-30 09:00";0,9;5,9;0,18;45,7;35,8;5,8;18,7;55;0,8
"2016-05-30 08:00";0,6;7,3;0,22;39,4;32,0;11,2;16,4;345;0,7
"2016-05-30 07:00";0,8;8,1;0,18;37,5;24,9;11,7;14,7;335;0,7
"2016-05-30 06:00";0,8;4,4;0,16;44,7;19,6;6,7;14,2;326;0,8
"2016-05-30 05:00";0,6;1,5;0,17;50,6;22,5;7,2;14,5;319;0,6
"2016-05-30 04:00";0,6;4,7;0,17;44,1;22,9;8,1;14,7;324;0,5
"2016-05-30 03:00";0,5;4,9;0,16;46,3;21,0;8,5;15,2;298;0,4
"2016-05-30 02:00";0,6;9,1;0,16;45,2;22,9;7,6;15,9;308;0,4
"2016-05-30 01:00";0,5;2,1;0,17;60,3;22,0;7,6;17,2;1;0,2
"2016-05-30 00:00";0,4;6,1;0,19;60,6;26,3;7,6;17,9;327;0,6
"2016-05-29 23:00";1,0;6,4;0,22;62,6;29,2;6,3;19,1;330;0,6
"2016-05-29 22:00";1,7;5,6;0,19;62,6;24,9;5,8;20,3;354;0,7
"2016-05-29 21:00";1,8;4,1;0,18;65,6;19,6;5,4;21,8;17;0,7
"2016-05-29 20:00";2,2;3,6;0,19;70,9;19,6;5,4;23,0;45;0,9
"2016-05-29 19:00";2,7;3,4;0,20;70,4;21,5;6,3;23,1;60;1,1
"2016-05-29 18:00";2,6;2,8;0,24;67,7;16,7;4,9;23,0;74;1,3
"2016-05-29 17:00";2,5;2,2;0,20;66,3;18,6;3,1;22,8;75;1,3
"2016-05-29 16:00";2,4;1,8;0,17;63,9;24,9;1,3;22,2;77;1,3
"2016-05-29 15:00";1,9;1,6;0,17;61,0;24,9;0,4;21,4;80;1,3
"2016-05-29 14:00";1,7;1,4;0,17;57,8;22,0;1,8;20,4;73;1,2
"2016-05-29 13:00";1,1;0,9;0,17;53,8;22,9;2,2;19,3;65;1,5
"2016-05-29 12:00";0,8;1,3;0,16;53,4;26,3;2,2;18,6;62;1,4
"2016-05-29 11:00";0,4;0,5;0,17;50,6;21,5;3,1;17,4;37;1,0
"2016-05-29 10:00";0,6;0,5;0,17;47,3;17,2;3,6;15,9;13;1,0
"2016-05-29 09:00";0,4;0,8;0,17;46,5;15,3;3,6;14,9;39;1,0
"2016-05-29 08:00";0,1;1,2;0,18;41,5;17,2;4,0;14,0;38;1,1
"2016-05-29 07:00";0,8;1,5;0,19;36,2;19,1;6,3;13,2;33;0,8
"2016-05-29 06:00";0,6;2,4;0,19;36,4;19,1;8,1;11,7;19;0,7
"2016-05-29 05:00";0,5;3,4;0,19;36,0;20,6;8,1;11,1;355;0,5
"2016-05-29 04:00";0,6;3,3;0,18;39,7;19,1;7,2;11,1;341;0,6
"2016-05-29 03:00";0,6;3,8;0,17;46,4;17,7;3,1;11,6;52;0,5
"2016-05-29 02:00";0,5;4,5;0,17;43,6;12,9;1,3;11,4;4;0,5
"2016-05-29 01:00";0,5;2,9;0,17;47,4;13,4;3,6;11,7;349;0,5
"2016-05-29 00:00";0,5;3,3;0,17;52,2;20,1;4,5;12,4;349;0,5
"2016-05-28 23:00";0,5;4,0;0,17;56,1;17,7;4,0;13,5;354;0,6
"2016-05-28 22:00";0,5;3,2;0,17;61,8;12,9;4,0;14,8;11;0,7
"2016-05-28 21:00";0,6;2,5;0,18;65,6;17,7;4,9;15,7;41;1,1
"2016-05-28 20:00";1,2;2,1;0,18;70,1;23,4;5,4;16,5;30;1,3
"2016-05-28 19:00";1,6;1,4;0,18;71,9;21,5;4,5;17,6;32;1,4
"2016-05-28 18:00";1,6;1,3;0,17;83,5;18,6;2,7;18,7;23;1,2
"2016-05-28 17:00";1,7;2,2;0,17;90,0;18,2;2,2;19,0;53;1,1
"2016-05-28 16:00";2,0;2,2;0,17;91,1;21,0;3,1;18,6;61;1,1
"2016-05-28 15:00";2,2;1,5;0,17;89,7;24,4;4,5;18,8;56;1,2
"2016-05-28 14:00";1,9;2,4;0,17;87,6;26,3;6,3;18,7;58;1,3
"2016-05-28 13:00";1,8;3,1;0,17;84,0;24,9;7,2;17,8;64;1,4
"2016-05-28 12:00";1,4;2,8;0,16;76,5;23,4;6,7;17,3;49;1,3
"2016-05-28 11:00";1,0;3,2;0,16;66,4;25,8;5,4;16,9;72;1,6
"2016-05-28 10:00";0,8;3,1;0,16;65,4;24,4;5,4;16,8;78;1,4
"2016-05-28 09:00";0,5;3,3;0,17;59,1;22,0;7,2;15,9;62;1,1
"2016-05-28 08:00";0,9;3,1;0,18;50,6;27,2;7,6;14,5;61;0,9
"2016-05-28 07:00";1,2;4,8;0,20;43,1;22,5;6,3;13,0;348;0,6
"2016-05-28 06:00";1,2;7,5;0,22;42,2;13,4;4,0;10,7;343;0,5
"2016-05-28 05:00";1,3;6,3;0,22;49,9;15,8;3,1;10,5;332;0,6
"2016-05-28 04:00";1,7;6,7;0,19;57,1;19,1;3,1;11,4;332;0,6
"2016-05-28 03:00";1,6;8,6;0,19;58,6;18,6;3,1;11,8;312;0,6
"2016-05-28 02:00";2,0;8,1;0,18;62,7;18,2;4,0;12,5;58;0,4
"2016-05-28 01:00";3,0;5,4;0,19;69,3;22,5;4,5;13,1;16;0,5
"2016-05-28 00:00";2,6;5,6;0,20;69,8;20,6;4,5;13,4;350;0,6
"2016-05-27 23:00";3,0;5,8;0,19;70,8;20,1;4,5;14,5;352;0,5
"2016-05-27 22:00";2,9;4,8;0,18;72,1;17,2;3,6;16,2;33;0,8
"2016-05-27 21:00";0,6;4,1;0,17;73,4;13,9;1,8;17,5;42;1,0
"2016-05-27 20:00";0,8;2,5;0,18;78,5;18,6;0,4;18,6;40;1,1
"2016-05-27 19:00";1,0;5,0;0,20;73,2;23,9;0,0;18,9;61;1,0
"2016-05-27 18:00";1,3;5,8;0,17;73,1;30,1;-0,4;18,7;59;0,9
"2016-05-27 17:00";1,5;4,7;0,16;75,8;27,7;-1,3;19,3;32;0,8
"2016-05-27 16:00";1,1;2,8;0,16;85,2;23,4;-1,3;19,2;90;0,8
"2016-05-27 15:00";1,1;2,1;0,15;83,5;20,6;-0,9;18,4;24;0,4
"2016-05-27 14:00";0,9;3,4;0,17;78,7;30,1;-1,3;17,9;11;0,6
"2016-05-27 13:00";0,5;2,4;0,18;79,0;38,2;-0,4;17,3;79;0,9
"2016-05-27 12:00";0,3;3,3;0,15;75,2;24,9;1,8;16,6;17;0,2
"2016-05-27 11:00";-0,0;4,0;0,15;71,1;18,6;1,8;15,4;63;0,8
"2016-05-27 10:00";-0,3;4,1;0,15;68,7;24,4;0,9;14,8;31;0,3
"2016-05-27 09:00";0,1;11,4;0,19;53,1;22,9;1,8;13,4;132;0,4
"2016-05-27 08:00";0,7;11,8;0,19;41,0;17,2;2,7;11,9;104;0,8
"2016-05-27 07:00";0,8;7,8;0,18;39,2;13,9;17,5;9,7;130;0,8
"2016-05-27 06:00";0,9;5,5;0,16;37,7;10,5;17,5;8,1;145;0,6
"2016-05-27 05:00";0,6;2,3;0,16;46,2;9,1;2,7;8,4;154;0,3
"2016-05-27 04:00";0,5;1,5;0,15;54,7;12,9;1,8;9,6;214;0,3
"2016-05-27 03:00";0,9;1,4;0,15;57,5;14,3;0,9;10,4;181;0,6
"2016-05-27 02:00";0,5;1,5;0,16;57,2;13,4;1,8;10,6;176;0,4
"2016-05-27 01:00";0,8;3,5;0,17;57,2;16,3;3,1;10,0;194;0,1
"2016-05-27 00:00";0,7;5,6;0,19;59,1;17,7;3,6;10,0;178;0,2
"2016-05-26 23:00";0,5;5,5;0,19;62,8;15,8;3,6;11,1;196;0,4
"2016-05-26 22:00";0,6;3,5;0,19;69,8;17,2;4,0;12,5;223;0,6
"2016-05-26 21:00";0,1;4,0;0,18;73,2;17,7;4,0;13,7;233;0,7
"2016-05-26 20:00";0,5;3,6;0,17;72,8;20,1;3,1;14,2;259;0,7
"2016-05-26 19:00";0,5;4,0;0,18;71,3;25,3;3,6;14,8;228;0,7
"2016-05-26 18:00";0,5;6,3;0,19;64,5;28,2;7,6;14,9;209;0,7
"2016-05-26 17:00";0,7;6,4;0,18;58,6;26,3;10,3;13,9;217;0,6
"2016-05-26 16:00";0,5;5,4;0,17;56,9;25,3;8,5;13,6;255;0,8
"2016-05-26 15:00";0,5;5,1;0,17;57,2;29,2;7,2;14,2;260;0,9
"2016-05-26 14:00";0,4;4,8;0,17;58,4;31,5;7,2;14,4;259;1,0
"2016-05-26 13:00";0,4;5,0;0,17;57,5;33,9;7,6;15,0;251;0,8
"2016-05-26 12:00";0,6;4,4;0,17;60,8;32,5;8,5;15,4;245;0,8
"2016-05-26 11:00";0,7;4,9;0,17;55,4;30,6;9,9;15,3;213;0,7
"2016-05-26 10:00";0,6;6,1;0,17;52,1;32,5;10,8;14,5;220;0,6
"2016-05-26 09:00";0,9;7,3;0,18;50,3;33,0;11,7;14,9;246;0,8
