Kuupäev;SO2;NO2;CO;O3;PM10;PM2.5;TEMP;WD10;WS10
"2019-05-31 23:00";0,3;6,3;0,17;83,3;6,8;2,6;11,8;243;0,3
"2019-05-31 22:00";0,1;4,6;0,17;88,2;6,8;2,6;13,5;204;0,6
"2019-05-31 21:00";0,5;4,7;0,17;89,2;8,1;3,4;14,8;199;0,7
"2019-05-31 20:00";0,5;3,5;0,15;90,9;9,4;4,3;15,6;222;0,8
"2019-05-31 19:00";0,3;3,2;0,14;85,3;9,4;4,3;16,1;225;0,6
"2019-05-31 18:00";0,4;4,5;0,15;77,9;10,7;4,3;15,4;192;1,2
"2019-05-31 17:00";0,5;6,3;0,17;73,9;12,0;4,3;14,5;192;0,9
"2019-05-31 16:00";0,4;7,2;0,18;73,8;12,0;4,3;13,7;185;1,1
"2019-05-31 15:00";0,5;8,2;0,17;75,1;12,0;3,8;13,3;183;1,4
"2019-05-31 14:00";0,5;7,4;0,17;77,9;12,0;3,4;13,2;180;1,5
"2019-05-31 13:00";0,4;6,7;0,17;83,0;12,0;3,4;12,5;180;1,6
"2019-05-31 12:00";0,5;5,2;0,15;90,7;11,1;3,0;12,1;178;1,8
"2019-05-31 11:00";0,1;6,4;0,15;93,1;10,2;2,6;12,6;179;1,3
"2019-05-31 10:00";0,2;5,1;0,14;94,0;10,2;2,6;13,9;180;1,7
"2019-05-31 09:00";0,2;7,6;0,15;93,9;9,4;3,0;13,6;173;1,7
"2019-05-31 08:00";0,0;5,8;0,16;96,5;8,5;3,4;13,0;169;1,6
"2019-05-31 07:00";0,3;5,7;0,13;88,3;8,5;3,4;10,9;159;1,2
"2019-05-31 06:00";-0,1;10,0;0,13;67,7;9,0;5,1;8,4;129;0,8
"2019-05-31 05:00";0,1;4,4;0,13;67,3;9,4;6,8;7,5;130;0,8
"2019-05-31 04:00";-0,2;2,8;0,13;69,3;9,4;6,8;8,1;150;1,1
"2019-05-31 03:00";0,0;4,6;0,14;65,2;16,2;6,0;8,4;142;1,0
"2019-05-31 02:00";0,1;9,0;0,18;61,2;23,1;5,1;8,7;153;0,6
"2019-05-31 01:00";-0,0;12,9;0,19;53,6;23,1;5,1;9,5;140;0,8
"2019-05-31 00:00";0,4;31,0;0,32;44,1;14,9;2,6;10,6;132;0,6
"2019-05-30 23:00";0,1;45,1;0,46;36,9;6,8;0,0;12,1;135;0,4
"2019-05-30 22:00";0,2;30,4;0,26;61,5;6,8;0,0;14,6;211;0,2
"2019-05-30 21:00";0,0;6,9;0,16;89,2;6,4;0,0;16,3;172;0,9
"2019-05-30 20:00";0,1;2,2;0,13;95,6;6,0;0,0;17,1;166;0,8
