Kuupäev;SO2;NO2;CO;O3;PM10;PM2.5;TEMP;WD10;WS10
"2019-09-30 23:00";-0,3;4,7;0,20;46,1;8,6;0,9;11,7;96;0,7
"2019-09-30 22:00";-0,3;7,7;0,20;45,0;8,6;0,9;11,8;97;1,0
"2019-09-30 21:00";-0,1;17,3;0,21;39,1;8,6;0,9;12,0;90;0,6
"2019-09-30 20:00";-0,1;18,7;0,17;41,7;8,6;0,9;12,2;86;0,8
"2019-09-30 19:00";0,1;13,7;0,16;52,7;8,6;1,3;12,9;87;1,0
"2019-09-30 18:00";0,1;13,5;0,18;58,0;8,6;1,7;13,3;101;1,1
"2019-09-30 17:00";0,2;9,5;0,17;68,8;8,6;1,7;14,2;119;1,5
"2019-09-30 16:00";0,4;10,4;0,16;67,6;8,6;1,7;14,4;109;1,1
"2019-09-30 15:00";0,5;6,3;0,14;70,1;8,6;1,7;14,4;133;1,4
"2019-09-30 14:00";0,0;6,6;0,16;60,0;8,6;1,7;13,6;146;1,5
"2019-09-30 13:00";-0,1;10,6;0,18;44,8;12,4;0,9;12,6;138;1,4
"2019-09-30 12:00";-0,1;8,9;0,21;44,1;16,3;0,0;12,2;147;1,5
"2019-09-30 11:00";-0,2;9,8;0,19;44,0;16,3;0,0;12,0;143;1,5
"2019-09-30 10:00";-0,1;11,1;0,19;44,2;9,8;0,0;11,6;143;1,7
"2019-09-30 09:00";0,2;17,7;0,19;38,5;3,4;0,0;11,2;132;1,4
"2019-09-30 08:00";-0,1;17,0;0,19;39,7;3,4;0,0;11,0;129;1,0
"2019-09-30 07:00";-0,1;5,2;0,15;52,6;4,3;0,9;11,1;134;1,1
"2019-09-30 06:00";0,2;2,7;0,14;58,9;5,1;1,7;11,2;144;1,3
"2019-09-30 05:00";0,8;0,7;0,14;62,2;5,1;1,7;11,3;149;1,1
"2019-09-30 04:00";0,7;0,2;0,14;61,4;5,6;1,7;11,3;154;1,3
"2019-09-30 03:00";1,2;1,0;0,15;59,1;6,0;1,7;11,3;150;1,2
"2019-09-30 02:00";2,0;0,8;0,16;58,4;6,0;1,7;11,3;152;1,1
"2019-09-30 01:00";2,4;0,9;0,18;57,1;12,4;9,0;11,3;160;0,9
"2019-09-30 00:00";2,8;3,5;0,23;51,6;18,8;16,3;11,1;153;1,0
"2019-09-29 23:00";2,6;7,4;0,27;48,8;18,8;16,3;11,3;141;0,9
"2019-09-29 22:00";2,9;12,7;0,39;49,5;18,8;17,1;11,8;144;0,9
"2019-09-29 21:00";2,6;13,0;0,55;53,4;18,8;18,0;12,2;153;0,7
"2019-09-29 20:00";1,2;16,8;0,50;50,0;18,8;18,0;12,9;163;1,1
"2019-09-29 19:00";0,9;23,9;0,72;41,6;14,6;11,6;13,4;155;0,6
"2019-09-29 18:00";0,9;15,5;0,55;56,0;10,3;5,1;13,6;157;0,7
"2019-09-29 17:00";0,9;7,6;0,33;69,5;10,3;5,1;13,6;172;0,8
"2019-09-29 16:00";0,8;4,5;0,24;71,9;8,6;4,7;14,6;167;1,3
"2019-09-29 15:00";0,5;5,2;0,27;68,9;6,8;4,3;14,3;158;1,2
"2019-09-29 14:00";0,2;5,1;0,25;61,1;6,8;4,3;13,3;161;1,2
"2019-09-29 13:00";0,4;5,1;0,25;54,1;6,0;3,9;12,3;168;1,0
"2019-09-29 12:00";0,2;6,5;0,27;50,4;5,1;3,4;11,7;161;1,0
"2019-09-29 11:00";0,2;8,0;0,24;44,0;5,1;3,4;11,0;146;1,1
"2019-09-29 10:00";0,5;7,5;0,25;39,8;6,0;4,3;10,2;112;1,0
"2019-09-29 09:00";0,7;2,3;0,19;45,2;6,8;5,1;9,8;120;1,1
"2019-09-29 08:00";0,7;2,0;0,17;48,2;6,8;5,1;9,7;131;1,1
"2019-09-29 07:00";1,2;1,4;0,17;48,8;8,1;6,4;9,6;136;1,0
"2019-09-29 06:00";3,3;1,0;0,16;49,5;9,4;10,3;9,4;131;0,9
"2019-09-29 05:00";3,5;0,7;0,16;52,7;9,4;10,3;9,3;123;1,1
"2019-09-29 04:00";4,0;1,4;0,16;54,7;13,3;11,1;9,2;123;1,1
"2019-09-29 03:00";4,7;2,0;0,17;57,9;17,1;12,0;9,2;122;0,9
"2019-09-29 02:00";5,0;4,2;0,18;59,3;17,1;12,0;9,4;123;0,9
"2019-09-29 01:00";6,3;10,5;0,22;52,7;21,4;15,8;9,1;120;0,6
