Kuupäev;SO2;NO2;CO;O3;PM10;PM2.5;TEMP;WD10;WS10
"2020-02-29 23:00";0,6;7,5;0,30;70,6;12,0;10,7;-0,0;184;2,4
"2020-02-29 22:00";0,7;10,3;0,39;69,6;15,4;12,8;-0,1;184;2,4
"2020-02-29 21:00";0,8;13,1;0,52;67,1;15,4;12,8;0,1;187;2,3
"2020-02-29 20:00";0,8;16,2;0,59;66,9;13,7;11,1;0,6;190;2,3
"2020-02-29 19:00";0,8;15,3;0,50;68,4;12,0;9,4;1,0;187;2,4
"2020-02-29 18:00";0,7;13,6;0,45;68,6;12,0;9,4;1,3;184;2,5
"2020-02-29 17:00";0,8;13,2;0,40;67,6;12,8;8,1;1,6;184;2,2
"2020-02-29 16:00";0,9;10,3;0,42;71,1;13,7;6,8;2,0;190;2,3
"2020-02-29 15:00";0,8;6,5;0,37;74,2;13,7;6,8;2,1;194;1,9
"2020-02-29 14:00";0,7;5,7;0,35;74,2;18,4;12,8;1,4;190;2,2
"2020-02-29 13:00";0,8;8,3;0,40;75,8;23,1;18,8;1,4;194;1,4
"2020-02-29 12:00";0,7;10,4;0,35;71,4;23,1;18,8;-0,6;193;2,3
"2020-02-29 11:00";0,9;11,5;0,44;69,4;14,9;12,0;-2,1;198;2,3
"2020-02-29 10:00";1,3;15,3;0,57;64,0;6,8;5,1;-3,3;196;1,7
"2020-02-29 09:00";0,6;22,8;0,59;53,2;6,8;5,1;-5,1;195;1,4
"2020-02-29 08:00";0,2;19,0;0,43;50,2;6,4;4,7;-6,9;200;1,7
"2020-02-29 07:00";0,2;7,3;0,26;61,6;6,0;4,3;-7,0;203;2,2
"2020-02-29 06:00";0,1;5,6;0,21;64,6;6,0;4,3;-6,5;204;2,1
"2020-02-29 05:00";0,2;5,7;0,20;65,5;7,3;5,1;-6,1;203;1,5
"2020-02-29 04:00";1,0;3,5;0,18;69,7;8,5;6,0;-5,6;217;1,4
"2020-02-29 03:00";1,6;6,6;0,19;66,7;8,5;6,0;-5,4;242;0,9
"2020-02-29 02:00";1,3;9,2;0,22;64,5;8,5;7,3;-5,1;234;1,1
"2020-02-29 01:00";0,7;11,1;0,32;60,9;8,5;8,5;-5,1;207;1,2
"2020-02-29 00:00";1,6;11,3;0,36;61,9;8,5;8,5;-4,8;219;1,0
"2020-02-28 23:00";1,1;11,6;0,33;62,9;12,0;9,8;-4,5;247;1,0
"2020-02-28 22:00";1,2;16,4;0,34;59,2;15,4;11,1;-3,7;248;1,1
"2020-02-28 21:00";0,7;13,3;0,33;62,9;15,4;11,1;-2,9;264;1,2
"2020-02-28 20:00";1,0;20,0;0,38;57,4;10,2;7,3;-2,7;259;1,2
"2020-02-28 19:00";1,5;28,1;0,51;49,7;5,1;3,4;-2,3;246;1,0
"2020-02-28 18:00";1,4;24,9;0,40;53,3;5,1;3,4;-1,5;259;1,1
"2020-02-28 17:00";0,3;9,8;0,21;68,6;6,0;3,8;-1,1;289;1,6
"2020-02-28 16:00";0,4;11,1;0,22;66,7;6,8;4,3;-0,9;298;1,5
"2020-02-28 15:00";0,4;7,8;0,21;68,3;6,8;4,3;-1,1;298;1,6
"2020-02-28 14:00";0,9;11,3;0,23;59,9;6,8;4,3;-1,2;290;1,2
"2020-02-28 13:00";0,8;8,8;0,21;62,7;6,8;4,3;-1,4;296;1,4
"2020-02-28 12:00";0,7;7,0;0,21;63,1;6,8;4,3;-1,7;311;1,6
"2020-02-28 11:00";0,8;9,8;0,24;57,6;5,6;3,0;-2,0;308;1,6
"2020-02-28 10:00";1,1;14,2;0,24;49,8;4,3;1,7;-2,8;320;1,6
"2020-02-28 09:00";0,6;22,6;0,26;43,3;4,3;1,7;-3,0;309;1,3
"2020-02-28 08:00";0,6;17,3;0,28;48,4;3,4;1,3;-3,2;323;1,1
"2020-02-28 07:00";0,1;9,7;0,20;56,5;2,6;0,9;-3,1;335;1,0
"2020-02-28 06:00";0,0;2,0;0,17;66,7;2,6;0,9;-3,1;344;1,0
"2020-02-28 05:00";0,1;1,0;0,16;69,0;3,0;0,9;-2,9;353;0,9
