Kuupäev;SO2;NO2;CO;O3;PM10;PM2.5;TEMP;WD10;WS10
"2016-08-31 23:00";2,0;7,0;0,21;44,3;18,2;2,7;15,1;139;0,3
"2016-08-31 22:00";1,9;9,1;0,18;50,8;18,2;1,8;16,0;174;0,3
"2016-08-31 21:00";2,2;12,4;0,21;50,0;15,8;1,8;17,1;183;0,3
"2016-08-31 20:00";2,3;12,9;0,19;51,2;13,4;1,8;18,4;199;0,4
"2016-08-31 19:00";2,2;8,4;0,16;60,6;13,4;1,8;19,7;249;0,5
"2016-08-31 18:00";2,2;9,2;0,17;60,3;13,4;1,8;19,8;251;0,6
"2016-08-31 17:00";2,1;6,5;0,15;65,7;13,4;1,8;20,4;280;0,9
"2016-08-31 16:00";2,1;4,9;0,13;66,1;13,4;1,8;20,3;274;0,8
"2016-08-31 15:00";2,1;4,0;0,14;66,8;15,3;1,8;19,9;290;1,0
"2016-08-31 14:00";2,1;3,9;0,14;68,6;17,2;2,3;19,4;276;1,1
"2016-08-31 13:00";2,3;4,0;0,14;68,8;17,2;2,7;19,4;268;1,0
"2016-08-31 12:00";2,4;6,1;0,14;64,7;17,7;2,7;18,2;289;1,0
"2016-08-31 11:00";2,0;4,0;0,13;58,3;18,2;2,7;17,0;241;0,8
"2016-08-31 10:00";1,6;4,8;0,15;49,0;18,2;2,7;15,9;229;0,6
"2016-08-31 09:00";1,7;11,1;0,18;37,5;15,3;2,7;13,6;193;0,5
"2016-08-31 08:00";1,5;9,7;0,19;33,4;12,4;2,3;11,4;174;0,5
"2016-08-31 07:00";1,6;7,8;0,16;30,3;12,4;1,8;10,6;128;0,5
"2016-08-31 06:00";1,6;1,9;0,14;42,6;12,0;1,8;11,0;182;0,3
"2016-08-31 05:00";1,7;1,0;0,13;44,8;11,5;1,8;11,0;241;0,4
"2016-08-31 04:00";1,6;0,8;0,13;46,7;11,5;1,8;11,2;241;0,4
"2016-08-31 03:00";1,5;0,6;0,13;47,6;11,0;1,8;11,4;269;0,6
"2016-08-31 02:00";1,4;0,6;0,13;47,5;10,5;1,8;11,8;284;0,5
"2016-08-31 01:00";1,5;1,3;0,14;45,9;10,5;1,8;12,2;266;0,5
"2016-08-31 00:00";1,5;2,6;0,15;38,7;10,5;1,8;12,2;244;0,5
"2016-08-30 23:00";1,5;3,3;0,15;39,9;10,5;1,4;12,8;285;0,6
"2016-08-30 22:00";1,3;6,0;0,17;39,7;10,5;0,9;13,1;302;0,8
"2016-08-30 21:00";1,5;8,4;0,16;40,6;10,5;0,9;13,1;292;0,9
"2016-08-30 20:00";1,5;8,0;0,17;41,8;10,5;0,9;13,3;298;1,2
"2016-08-30 19:00";1,4;7,9;0,17;40,2;10,5;0,9;13,8;300;1,4
"2016-08-30 18:00";1,4;7,3;0,17;41,2;11,0;0,9;14,4;306;1,6
"2016-08-30 17:00";1,5;8,1;0,17;41,0;11,5;1,4;15,3;309;1,6
"2016-08-30 16:00";1,4;7,2;0,16;50,1;11,5;1,8;16,7;301;1,1
"2016-08-30 15:00";1,4;5,1;0,17;55,4;12,9;1,8;17,1;220;0,6
"2016-08-30 14:00";1,5;4,9;0,17;57,8;14,3;2,3;17,0;196;0,9
"2016-08-30 13:00";1,5;4,8;0,16;60,7;14,3;2,7;17,1;213;0,9
"2016-08-30 12:00";1,5;3,6;0,14;66,3;14,3;2,7;17,7;205;0,9
"2016-08-30 11:00";1,5;3,5;0,14;68,5;14,3;3,6;17,6;207;0,9
"2016-08-30 10:00";1,6;3,5;0,15;61,6;14,3;4,5;16,8;214;0,8
"2016-08-30 09:00";1,3;7,5;0,16;59,4;16,7;4,5;16,7;192;0,9
"2016-08-30 08:00";1,3;5,7;0,15;60,1;19,1;5,0;16,3;170;0,9
"2016-08-30 07:00";1,4;2,4;0,14;67,9;19,1;5,4;15,6;176;1,0
"2016-08-30 06:00";1,3;1,3;0,13;72,9;18,2;5,4;15,7;174;0,8
"2016-08-30 05:00";1,4;1,1;0,14;72,3;17,2;5,4;15,5;174;1,2
"2016-08-30 04:00";1,5;1,0;0,14;73,2;17,2;5,4;15,6;181;1,1
"2016-08-30 03:00";1,4;0,4;0,14;78,3;19,1;5,4;15,9;179;1,1
"2016-08-30 02:00";1,4;;0,14;78,8;21,0;6,3;16,1;171;1,0
"2016-08-30 01:00";1,4;0,6;0,15;81,1;21,0;7,2;16,3;169;1,1
"2016-08-30 00:00";1,6;1,7;0,16;78,8;23,4;7,2;16,6;166;1,0
"2016-08-29 23:00";1,5;4,9;0,20;75,1;25,8;7,7;17,1;163;0,8
"2016-08-29 22:00";1,7;7,8;0,20;81,2;25,8;8,1;17,6;165;0,6
"2016-08-29 21:00";1,6;8,0;0,18;95,1;29,2;8,1;19,6;176;0,7
"2016-08-29 20:00";1,9;9,2;0,20;92,9;32,5;6,8;21,0;264;0,3
"2016-08-29 19:00";1,6;6,4;0,17;91,3;32,5;5,4;21,5;249;0,6
"2016-08-29 18:00";1,7;6,1;0,18;88,6;26,8;5,4;22,9;278;1,2
"2016-08-29 17:00";2,1;8,2;0,19;81,9;21,0;3,6;23,8;207;0,9
"2016-08-29 16:00";2,0;9,3;0,17;65,1;21,0;1,8;22,9;162;0,8
"2016-08-29 15:00";2,1;6,6;0,17;64,9;18,6;1,8;21,6;128;2,2
"2016-08-29 14:00";2,0;5,9;0,15;62,4;16,3;1,4;20,3;108;2,0
"2016-08-29 13:00";2,0;7,2;0,14;57,2;16,3;0,9;19,2;87;1,6
"2016-08-29 12:00";1,7;5,9;0,14;55,3;14,8;0,9;18,3;86;1,8
"2016-08-29 11:00";1,5;6,3;0,14;51,6;13,4;0,9;17,1;17;0,5
"2016-08-29 10:00";1,3;6,8;0,14;50,6;13,4;0,9;15,9;103;1,1
"2016-08-29 09:00";1,4;5,4;0,14;52,9;13,4;0,9;15,5;118;2,3
"2016-08-29 08:00";1,3;7,8;0,14;46,5;13,4;1,8;14,6;107;1,9
"2016-08-29 07:00";1,5;3,4;0,13;50,6;13,4;2,7;14,2;104;1,6
"2016-08-29 06:00";1,2;1,3;0,13;50,2;13,9;2,7;14,3;111;1,5
"2016-08-29 05:00";1,4;1,0;0,13;51,7;14,3;3,6;14,3;117;1,2
"2016-08-29 04:00";1,3;0,6;0,12;49,2;14,3;4,5;14,3;105;1,4
