Kuupäev;SO2;NO2;CO;O3;PM10;PM2.5;TEMP;WD10;WS10
"2023-09-30 23:00";0,5;1,5;0,24;56,7;11,9;4,7;13,1;175;0,8
"2023-09-30 22:00";0,4;2,8;0,27;56,0;11,9;4,7;13,0;172;0,6
"2023-09-30 21:00";0,5;5,7;0,37;53,8;11,1;4,3;13,3;167;0,7
"2023-09-30 20:00";0,6;6,4;0,40;57,1;10,3;3,9;13,9;165;0,7
"2023-09-30 19:00";0,4;4,2;0,32;63,3;10,3;3,9;15,1;191;0,6
"2023-09-30 18:00";0,2;2,2;0,25;67,3;10,7;4,3;16,0;214;0,4
"2023-09-30 17:00";0,1;1,4;0,22;70,2;11,1;4,7;17,3;259;0,6
"2023-09-30 16:00";0,2;1,4;0,22;71,5;11,1;4,7;18,4;249;0,8
"2023-09-30 15:00";0,3;2,0;0,22;61,2;11,5;5,1;18,3;216;0,7
"2023-09-30 14:00";0,3;3,5;0,25;57,0;11,9;5,5;17,6;179;1,1
"2023-09-30 13:00";0,4;3,1;0,24;63,8;11,9;5,5;18,0;175;1,5
"2023-09-30 12:00";0,2;3,3;0,24;63,8;14,2;6,3;17,3;174;1,2
"2023-09-30 11:00";0,3;3,0;0,21;66,4;16,6;7,1;17,5;177;1,3
"2023-09-30 10:00";0,3;2,3;0,20;66,1;16,6;7,1;16,9;169;1,2
"2023-09-30 09:00";0,4;2,0;0,21;70,1;19,4;7,9;16,7;169;1,4
"2023-09-30 08:00";0,4;3,5;0,21;69,8;22,1;8,6;16,1;153;1,1
"2023-09-30 07:00";0,3;4,2;0,21;67,2;22,1;8,6;16,1;142;1,1
"2023-09-30 06:00";0,4;2,8;0,21;74,2;22,9;8,6;16,3;147;1,1
"2023-09-30 05:00";0,4;2,3;0,21;72,2;23,7;8,6;16,8;160;0,9
"2023-09-30 04:00";0,5;4,8;0,25;61,6;23,7;8,6;16,5;150;0,8
"2023-09-30 03:00";0,4;5,4;0,22;54,4;27,3;11,4;16,2;141;0,8
"2023-09-30 02:00";0,4;4,4;0,22;50,3;30,8;14,1;15,9;139;0,9
"2023-09-30 01:00";0,5;6,2;0,23;45,2;30,8;14,1;15,8;138;0,9
"2023-09-30 00:00";0,4;17,9;0,30;28,6;35,2;18,9;15,8;128;0,6
"2023-09-29 23:00";0,7;41,6;0,39;11,8;39,6;23,6;16,2;116;0,5
"2023-09-29 22:00";0,7;28,8;0,44;33,2;39,6;23,6;17,3;132;0,4
"2023-09-29 21:00";0,8;18,1;0,67;54,2;32,8;17,7;18,3;143;0,5
"2023-09-29 20:00";0,6;22,4;0,60;52,5;26,1;11,8;19,2;155;0,5
"2023-09-29 19:00";0,6;20,6;0,49;57,9;26,1;11,8;20,5;161;0,6
"2023-09-29 18:00";0,7;13,2;0,29;69,6;27,3;10,6;21,6;159;0,8
"2023-09-29 17:00";0,6;10,5;0,36;76,3;28,5;9,4;22,4;167;0,6
"2023-09-29 16:00";0,7;6,2;0,23;82,3;28,5;9,4;22,6;174;0,9
"2023-09-29 15:00";0,6;5,1;0,22;80,4;34,0;9,4;22,9;171;0,9
"2023-09-29 14:00";0,6;4,9;0,22;78,1;39,6;9,4;22,6;168;1,0
"2023-09-29 13:00";0,7;5,1;0,24;67,5;39,6;9,4;21,1;158;1,0
"2023-09-29 12:00";0,7;4,1;0,24;59,1;35,2;8,6;19,5;181;1,2
"2023-09-29 11:00";0,7;13,9;0,24;40,3;30,8;7,9;17,2;157;1,0
"2023-09-29 10:00";1,2;34,0;0,39;6,1;30,8;7,9;14,4;109;0,7
"2023-09-29 09:00";1,0;34,1;0,39;3,2;21,8;7,1;13,5;107;0,1
"2023-09-29 08:00";0,6;30,9;0,35;4,1;12,7;6,3;13,1;128;0,5
"2023-09-29 07:00";0,5;21,1;0,24;7,1;12,7;6,3;13,0;124;0,4
"2023-09-29 06:00";0,3;10,4;0,22;10,1;11,9;7,1;13,3;128;0,6
"2023-09-29 05:00";0,5;8,8;0,24;4,2;11,1;7,9;12,8;106;0,5
"2023-09-29 04:00";0,5;7,7;0,25;3,5;11,1;7,9;12,6;115;0,4
"2023-09-29 03:00";0,4;9,0;0,26;4,7;13,4;9,0;12,9;118;0,5
"2023-09-29 02:00";0,3;9,2;0,30;5,6;15,8;10,2;13,5;124;0,5
"2023-09-29 01:00";0,2;6,9;0,26;14,2;15,8;10,2;14,3;142;0,6
"2023-09-29 00:00";0,1;5,1;0,25;23,7;19,4;11,8;14,9;137;0,7
"2023-09-28 23:00";0,2;5,2;0,26;29,9;22,9;13,4;15,8;122;1,0
"2023-09-28 22:00";0,1;13,7;0,29;24,2;22,9;13,4;16,4;116;0,9
"2023-09-28 21:00";0,1;20,1;0,29;24,3;25,3;13,0;17,0;108;0,6
"2023-09-28 20:00";0,1;7,6;0,25;48,2;27,7;12,6;17,6;110;1,2
"2023-09-28 19:00";0,1;11,8;0,30;50,5;27,7;12,6;18,0;104;1,0
"2023-09-28 18:00";0,2;9,1;0,25;51,7;25,7;12,2;18,4;47;0,5
"2023-09-28 17:00";0,1;9,9;0,24;48,5;23,7;11,8;18,5;351;0,6
"2023-09-28 16:00";0,1;10,0;0,24;49,2;23,7;11,8;18,3;344;0,7
