Kuupäev;SO2;NO2;CO;O3;PM10;PM2.5;TEMP;WD10;WS10
"2020-04-30 23:00";0,5;7,8;0,23;61,3;17,9;9,4;4,1;53;0,9
"2020-04-30 22:00";0,4;7,5;0,27;61,2;17,9;9,4;4,8;42;1,0
"2020-04-30 21:00";1,5;10,7;0,34;64,5;13,2;5,6;6,0;43;1,3
"2020-04-30 20:00";0,9;6,2;0,25;70,3;8,5;1,7;6,6;59;1,6
"2020-04-30 19:00";0,4;3,9;0,18;70,5;8,5;1,7;7,0;66;1,9
"2020-04-30 18:00";0,4;6,4;0,21;68,9;8,5;1,7;7,3;83;1,4
"2020-04-30 17:00";0,4;6,8;0,21;68,5;8,5;1,7;7,2;82;1,7
"2020-04-30 16:00";0,4;1,5;0,16;73,8;8,5;1,7;7,4;63;1,2
"2020-04-30 15:00";0,4;1,7;0,17;72,4;9,4;2,1;6,8;31;0,9
"2020-04-30 14:00";0,4;1,8;0,16;70,7;10,2;2,6;6,4;19;1,3
"2020-04-30 13:00";0,3;2,0;0,16;67,7;10,2;2,6;6,7;66;1,2
"2020-04-30 12:00";0,3;4,9;0,17;65,2;9,4;3,0;5,2;74;1,3
"2020-04-30 11:00";0,3;3,0;0,16;64,3;8,5;3,4;5,1;78;1,3
"2020-04-30 10:00";0,3;3,4;0,15;60,7;8,5;3,4;4,0;40;1,2
"2020-04-30 09:00";0,3;5,1;0,17;53,1;7,7;3,4;3,6;28;1,1
"2020-04-30 08:00";0,4;9,8;0,21;37,8;6,8;3,4;1,8;342;0,8
"2020-04-30 07:00";0,4;6,8;0,19;35,5;6,8;3,4;0,1;323;1,1
"2020-04-30 06:00";0,5;6,0;0,19;36,5;6,4;3,8;-0,3;312;1,1
"2020-04-30 05:00";0,2;4,1;0,18;42,1;6,0;4,3;-0,1;308;0,9
"2020-04-30 04:00";0,3;4,1;0,20;41,6;6,0;4,3;0,1;297;0,8
"2020-04-30 03:00";0,3;3,5;0,18;46,0;5,6;3,8;0,4;284;0,8
"2020-04-30 02:00";0,4;3,3;0,19;52,8;5,1;3,4;1,1;298;0,9
"2020-04-30 01:00";0,3;4,8;0,22;56,6;5,1;3,4;1,7;312;0,9
"2020-04-30 00:00";0,4;6,5;0,27;57,4;5,1;3,0;2,4;316;0,9
"2020-04-29 23:00";0,6;2,8;0,22;62,7;5,1;2,6;3,1;346;0,7
"2020-04-29 22:00";0,6;3,9;0,21;62,9;5,1;2,6;4,2;2;0,7
"2020-04-29 21:00";0,5;3,5;0,19;63,6;5,1;2,6;5,0;7;0,7
"2020-04-29 20:00";0,5;3,7;0,22;65,8;5,1;2,6;5,3;352;0,7
"2020-04-29 19:00";0,6;6,9;0,19;63,9;5,1;2,6;5,2;333;0,6
"2020-04-29 18:00";0,3;11,4;0,21;63,2;5,6;2,6;4,0;214;0,1
"2020-04-29 17:00";0,5;3,2;0,19;70,7;6,0;2,6;5,2;322;1,6
"2020-04-29 16:00";0,4;2,7;0,17;72,3;6,0;2,6;4,8;326;1,4
"2020-04-29 15:00";0,5;2,5;0,17;70,7;5,6;2,1;5,0;324;1,6
"2020-04-29 14:00";0,5;1,7;0,16;68,6;5,1;1,7;5,2;354;1,4
"2020-04-29 13:00";0,6;3,6;0,18;66,9;5,1;1,7;5,2;329;2,1
"2020-04-29 12:00";0,5;4,6;0,18;61,5;4,3;1,3;4,4;327;2,2
"2020-04-29 11:00";0,3;7,5;0,21;58,4;3,4;0,9;3,9;314;1,8
"2020-04-29 10:00";0,2;5,5;0,20;59,0;3,4;0,9;3,4;312;2,0
"2020-04-29 09:00";0,3;6,1;0,17;57,4;2,6;0,4;3,2;308;1,8
"2020-04-29 08:00";0,2;3,2;0,17;59,8;1,7;0,0;2,9;305;1,7
"2020-04-29 07:00";0,2;1,9;0,17;61,3;1,7;0,0;2,6;309;2,0
"2020-04-29 06:00";0,2;1,2;0,17;64,2;1,7;0,0;2,3;308;1,9
"2020-04-29 05:00";0,1;0,9;0,16;65,6;1,7;0,0;2,2;306;2,1
"2020-04-29 04:00";0,1;0,7;0,17;61,1;1,7;0,0;1,8;305;2,0
"2020-04-29 03:00";0,1;0,3;0,16;58,2;2,6;0,4;1,5;305;1,7
"2020-04-29 02:00";0,1;0,4;0,16;59,4;3,4;0,9;1,6;308;1,8
"2020-04-29 01:00";0,1;-0,1;0,16;65,4;3,4;0,9;2,7;323;1,8
"2020-04-29 00:00";0,1;0,2;0,16;65,8;3,8;1,3;3,6;334;1,2
"2020-04-28 23:00";0,1;1,3;0,18;64,7;4,3;1,7;4,0;337;1,1
"2020-04-28 22:00";0,1;1,7;0,18;64,2;4,3;1,7;4,0;348;1,0
