Kuupäev;SO2;NO2;CO;O3;PM10;PM2.5;TEMP;WD10;WS10
"2021-03-31 23:00";0,4;4,8;0,22;75,1;7,5;3,7;5,1;247;0,8
"2021-03-31 22:00";0,3;4,1;0,19;77,4;7,1;3,3;5,8;284;1,2
"2021-03-31 21:00";0,5;9,0;0,25;63,1;6,7;3,0;7,1;266;0,9
"2021-03-31 20:00";0,4;9,8;0,25;55,5;6,7;3,0;7,8;256;1,0
"2021-03-31 19:00";0,4;9,7;0,23;61,4;7,5;3,7;8,3;260;0,8
"2021-03-31 18:00";0,4;11,4;0,23;61,8;8,2;4,4;8,2;304;1,3
"2021-03-31 17:00";0,6;9,3;0,19;59,6;8,2;4,4;8,7;306;1,8
"2021-03-31 16:00";0,5;5,9;0,18;54,8;8,6;4,8;8,7;279;1,3
"2021-03-31 15:00";0,5;9,4;0,22;46,8;9,0;5,2;8,0;261;1,0
"2021-03-31 14:00";0,4;7,6;0,21;50,7;9,0;5,2;8,2;260;1,3
"2021-03-31 13:00";0,6;5,9;0,22;50,8;7,8;4,4;8,1;232;1,2
"2021-03-31 12:00";0,7;6,3;0,22;48,1;6,7;3,7;8,0;230;1,4
"2021-03-31 11:00";0,7;7,6;0,25;47,5;6,7;3,7;8,0;209;1,2
"2021-03-31 10:00";0,7;6,2;0,23;47,3;6,3;3,3;7,7;193;1,5
"2021-03-31 09:00";0,6;7,6;0,23;45,4;6,0;3,0;6,8;192;1,4
"2021-03-31 08:00";0,4;6,5;0,20;44,0;6,0;3,0;6,3;178;1,6
"2021-03-31 07:00";0,3;3,5;0,20;45,8;5,6;2,6;6,0;178;1,2
"2021-03-31 06:00";0,4;2,0;0,19;49,4;5,2;2,2;5,8;185;1,2
"2021-03-31 05:00";0,4;1,5;0,16;52,1;5,2;2,2;5,7;193;0,8
"2021-03-31 04:00";0,3;1,5;0,15;55,8;4,8;2,2;5,6;215;0,8
"2021-03-31 03:00";0,4;0,7;0,15;58,0;4,5;2,2;5,9;227;0,9
"2021-03-31 02:00";0,5;1,2;0,15;55,3;4,5;2,2;6,4;264;0,9
"2021-03-31 01:00";0,5;1,1;0,15;55,0;5,6;3,3;6,9;287;1,1
"2021-03-31 00:00";0,5;1,7;0,16;54,9;6,7;4,4;7,2;278;1,0
"2021-03-30 23:00";0,6;2,8;0,17;56,8;6,7;4,4;7,5;269;1,2
"2021-03-30 22:00";0,6;4,4;0,20;57,3;7,5;4,4;8,1;271;1,0
"2021-03-30 21:00";0,6;4,9;0,22;57,0;8,2;4,4;8,7;242;1,2
"2021-03-30 20:00";0,6;6,0;0,29;50,0;8,2;4,4;9,4;224;1,1
"2021-03-30 19:00";0,7;7,4;0,35;48,5;7,5;3,7;9,8;206;1,1
"2021-03-30 18:00";0,6;9,8;0,35;46,5;6,7;3,0;9,8;198;1,3
"2021-03-30 17:00";0,6;7,7;0,27;46,4;6,7;3,0;9,3;197;1,3
"2021-03-30 16:00";0,5;6,2;0,22;47,6;6,7;3,3;9,2;205;1,3
"2021-03-30 15:00";0,5;5,9;0,22;49,0;6,7;3,7;9,4;210;1,4
"2021-03-30 14:00";0,5;6,4;0,24;48,3;6,7;3,7;9,3;206;1,2
"2021-03-30 13:00";0,5;7,0;0,26;47,0;6,0;3,0;9,0;202;1,1
"2021-03-30 12:00";0,5;6,5;0,30;47,4;5,2;2,2;8,6;203;1,2
"2021-03-30 11:00";0,5;6,6;0,29;48,2;5,2;2,2;8,2;205;1,5
"2021-03-30 10:00";0,5;8,0;0,30;48,2;4,8;1,9;8,0;203;1,4
"2021-03-30 09:00";0,5;8,4;0,27;48,4;4,5;1,5;7,6;202;1,3
"2021-03-30 08:00";0,4;5,2;0,24;51,0;4,5;1,5;7,5;193;1,3
"2021-03-30 07:00";0,4;2,8;0,24;53,0;4,8;1,9;7,5;195;1,3
"2021-03-30 06:00";0,4;2,5;0,23;51,4;5,2;2,2;7,6;198;1,2
"2021-03-30 05:00";0,3;1,9;0,21;49,2;5,2;2,2;7,7;192;1,5
"2021-03-30 04:00";0,2;2,3;0,21;48,0;5,6;3,7;7,6;186;1,8
"2021-03-30 03:00";-0,0;1,7;0,22;50,1;6,0;5,2;7,5;185;2,0
"2021-03-30 02:00";0,2;2,0;0,22;54,3;6,0;5,2;7,5;183;2,3
"2021-03-30 01:00";0,2;2,1;0,22;58,1;10,1;6,3;7,4;173;2,6
"2021-03-30 00:00";0,3;2,1;0,22;62,4;14,2;7,4;7,1;168;2,8
"2021-03-29 23:00";0,2;2,7;0,24;67,7;14,2;7,4;6,8;165;2,7
"2021-03-29 22:00";0,2;4,6;0,26;71,0;22,8;7,4;6,8;156;2,8
"2021-03-29 21:00";0,3;7,1;0,32;71,1;31,3;7,4;7,1;163;2,3
"2021-03-29 20:00";0,2;7,8;0,36;73,0;31,3;7,4;8,4;167;2,4
"2021-03-29 19:00";0,3;7,5;0,31;76,5;32,1;6,7;9,2;166;2,9
"2021-03-29 18:00";0,2;6,4;0,27;79,9;32,8;5,9;9,7;170;3,3
"2021-03-29 17:00";0,2;6,3;0,22;80,8;32,8;5,9;10,2;162;3,6
"2021-03-29 16:00";0,0;5,1;0,21;82,6;33,2;6,7;10,4;162;3,5
"2021-03-29 15:00";0,3;5,2;0,21;82,5;33,6;7,4;10,2;164;3,1
"2021-03-29 14:00";0,0;4,1;0,19;81,2;33,6;7,4;9,9;157;3,2
"2021-03-29 13:00";0,1;5,9;0,21;77,2;29,1;7,4;8,5;160;3,0
"2021-03-29 12:00";0,0;9,9;0,24;72,0;24,6;7,4;6,9;155;2,6
"2021-03-29 11:00";0,2;10,5;0,23;68,5;24,6;7,4;5,7;160;2,2
"2021-03-29 10:00";0,2;25,4;0,26;47,7;17,2;7,0;3,7;154;1,9
"2021-03-29 09:00";0,1;32,9;0,26;38,9;9,7;6,7;2,3;156;2,0
"2021-03-29 08:00";0,1;21,0;0,25;48,3;9,7;6,7;1,2;164;1,7
"2021-03-29 07:00";0,0;9,8;0,17;57,4;11,6;8,2;0,3;169;1,7
"2021-03-29 06:00";0,0;8,0;0,19;62,2;13,4;9,6;0,1;171;2,0
"2021-03-29 05:00";0,0;3,3;0,19;68,0;13,4;9,6;0,4;173;1,8
"2021-03-29 04:00";0,0;5,5;0,30;62,6;18,3;11,1;0,6;178;1,4
"2021-03-29 03:00";0,1;9,4;0,36;55,3;23,1;12,6;1,4;180;1,3
"2021-03-29 02:00";0,1;3,7;0,29;68,7;23,1;12,6;2,5;186;1,3
