Kuupäev;SO2;NO2;CO;O3;PM10;PM2.5;TEMP;WD10;WS10
"2018-09-30 23:00";0,9;3,7;0,24;63,6;12,9;9,5;9,9;186;0,6
"2018-09-30 22:00";1,0;6,1;0,29;61,7;12,9;9,5;10,0;175;1,1
"2018-09-30 21:00";1,1;7,2;0,35;64,2;12,0;9,0;10,0;179;0,8
"2018-09-30 20:00";1,1;9,0;0,44;67,1;11,2;8,6;10,5;178;1,0
"2018-09-30 19:00";1,0;7,5;0,46;73,9;11,2;8,6;10,7;181;1,3
"2018-09-30 18:00";1,2;7,3;0,39;74,7;10,8;6,4;10,6;188;1,2
"2018-09-30 17:00";0,9;10,5;0,45;68,7;10,3;4,3;10,5;167;1,0
"2018-09-30 16:00";1,2;8,5;0,32;71,2;10,3;4,3;10,6;185;0,8
"2018-09-30 15:00";1,0;5,4;0,25;72,0;9,5;3,0;10,7;204;0,6
"2018-09-30 14:00";1,2;6,0;0,28;69,3;8,6;1,7;11,1;193;0,9
"2018-09-30 13:00";1,0;4,1;0,24;68,8;8,6;1,7;11,0;178;1,8
"2018-09-30 12:00";1,0;3,7;0,25;68,0;6,4;0,4;10,5;175;1,9
"2018-09-30 11:00";0,7;3,4;0,26;68,4;4,3;-0,9;9,8;179;2,0
"2018-09-30 10:00";0,7;2,8;0,21;67,3;4,3;-0,9;9,3;176;1,9
"2018-09-30 09:00";0,9;1,4;0,18;70,2;4,3;-0,4;9,2;174;2,0
"2018-09-30 08:00";0,8;1,0;0,17;68,6;4,3;0,0;8,9;177;2,0
"2018-09-30 07:00";0,9;0,3;0,16;67,1;4,3;0,0;8,4;175;2,0
"2018-09-30 06:00";0,8;0,3;0,16;66,8;4,3;0,9;8,3;175;2,1
"2018-09-30 05:00";0,6;0,5;0,16;65,2;4,3;1,7;7,8;172;1,8
"2018-09-30 04:00";0,6;0,6;0,16;64,4;4,3;1,7;7,4;168;1,7
"2018-09-30 03:00";0,4;1,3;0,17;63,8;4,3;2,2;6,9;161;1,8
"2018-09-30 02:00";0,5;1,4;0,18;66,0;4,3;2,6;7,1;160;1,4
"2018-09-30 01:00";0,4;1,2;0,19;64,2;4,3;2,6;7,1;166;1,4
"2018-09-30 00:00";0,4;2,9;0,23;63,7;17,6;15,5;6,7;163;1,3
"2018-09-29 23:00";0,8;4,6;0,28;63,5;31,0;28,4;6,3;161;1,0
"2018-09-29 22:00";1,0;6,1;0,30;60,6;31,0;28,4;5,8;170;0,9
"2018-09-29 21:00";0,8;31,1;0,87;34,0;17,6;15,0;5,1;154;0,7
"2018-09-29 20:00";0,8;46,3;1,17;22,0;4,3;1,7;5,4;152;0,5
