Kuupäev;SO2;NO2;CO;O3;PM10;PM2.5;TEMP;WD10;WS10
"2020-07-31 23:00";0,4;8,0;0,16;36,0;9,0;3,8;15,3;322;1,0
"2020-07-31 22:00";0,3;7,0;0,15;37,7;7,7;3,4;16,3;335;0,9
"2020-07-31 21:00";0,4;3,1;0,14;43,7;7,7;3,4;17,5;345;0,7
"2020-07-31 20:00";0,3;3,9;0,14;47,1;6,8;2,6;18,8;331;1,2
"2020-07-31 19:00";0,3;3,0;0,14;50,1;6,0;1,7;19,1;335;1,4
"2020-07-31 18:00";0,3;3,7;0,14;52,4;6,0;1,7;18,9;337;1,2
"2020-07-31 17:00";0,4;4,9;0,16;53,4;6,0;1,3;18,4;12;0,4
"2020-07-31 16:00";0,2;9,3;0,17;53,1;6,0;0,9;16,8;318;0,7
"2020-07-31 15:00";0,2;5,2;0,15;58,5;6,0;0,9;18,1;326;1,3
"2020-07-31 14:00";0,3;2,6;0,13;67,6;5,6;0,4;20,2;321;1,6
"2020-07-31 13:00";0,2;2,1;0,13;65,5;5,1;0,0;19,6;309;1,3
"2020-07-31 12:00";0,1;2,2;0,13;60,0;5,1;0,0;18,7;314;1,3
"2020-07-31 11:00";0,2;2,3;0,13;59,9;5,1;0,0;17,6;296;0,7
"2020-07-31 10:00";0,1;2,6;0,15;58,0;5,1;0,0;17,1;286;0,7
"2020-07-31 09:00";0,1;3,8;0,16;48,8;5,1;0,0;16,1;285;0,5
"2020-07-31 08:00";0,2;2,7;0,13;44,1;5,1;0,0;14,8;223;0,4
"2020-07-31 07:00";0,1;1,6;0,13;43,9;5,1;0,0;14,1;181;0,7
"2020-07-31 06:00";0,2;0,6;0,12;44,1;5,1;0,0;14,0;184;0,7
"2020-07-31 05:00";0,2;0,3;0,12;41,2;4,7;0,0;13,6;160;0,4
"2020-07-31 04:00";0,2;0,3;0,12;39,6;4,3;0,0;13,5;168;0,5
"2020-07-31 03:00";0,1;1,0;0,12;40,0;4,3;0,0;13,7;175;0,7
"2020-07-31 02:00";0,1;0,5;0,13;43,5;4,3;0,0;14,0;175;0,6
"2020-07-31 01:00";0,1;0,8;0,12;44,8;4,3;0,0;14,2;183;0,7
"2020-07-31 00:00";0,1;1,7;0,13;46,3;4,3;0,0;14,4;177;0,8
"2020-07-30 23:00";0,2;2,3;0,15;45,8;4,3;0,0;14,2;171;0,8
"2020-07-30 22:00";0,2;2,6;0,15;48,5;4,3;0,0;14,6;173;0,8
"2020-07-30 21:00";0,2;2,0;0,14;53,2;4,3;0,0;15,5;183;1,3
"2020-07-30 20:00";0,2;1,8;0,14;55,6;4,3;0,0;16,5;184;1,2
"2020-07-30 19:00";0,3;2,3;0,15;54,9;4,3;0,0;16,6;192;1,3
"2020-07-30 18:00";0,2;3,6;0,15;53,8;4,3;0,0;16,0;171;1,4
"2020-07-30 17:00";0,2;6,3;0,15;55,7;5,1;0,4;15,4;179;1,2
"2020-07-30 16:00";0,3;1,9;0,14;56,9;6,0;0,9;18,1;183;1,2
"2020-07-30 15:00";0,1;2,2;0,14;56,1;6,0;0,9;17,5;180;1,4
"2020-07-30 14:00";0,2;2,4;0,14;55,2;6,4;0,9;17,1;198;0,9
"2020-07-30 13:00";0,2;2,1;0,14;58,1;6,8;0,9;17,9;178;1,4
"2020-07-30 12:00";0,2;2,1;0,14;55,0;6,8;0,9;17,0;178;1,7
"2020-07-30 11:00";0,2;2,0;0,14;51,3;6,4;0,9;15,8;178;1,6
"2020-07-30 10:00";0,3;2,3;0,15;51,5;6,0;0,9;15,4;180;1,6
"2020-07-30 09:00";0,2;2,9;0,15;50,9;6,0;0,9;15,1;173;1,6
"2020-07-30 08:00";0,2;2,4;0,14;51,4;6,0;0,4;14,3;175;1,5
"2020-07-30 07:00";0,2;1,7;0,14;50,6;6,0;0,0;13,7;178;1,5
"2020-07-30 06:00";0,1;0,8;0,13;51,2;6,0;0,0;13,0;164;1,2
"2020-07-30 05:00";0,2;0,5;0,13;52,2;6,8;0,9;13,5;169;1,0
"2020-07-30 04:00";0,2;1,6;0,13;49,0;7,7;1,7;13,0;170;0,7
"2020-07-30 03:00";0,1;1,5;0,12;45,8;7,7;1,7;13,2;158;0,7
"2020-07-30 02:00";0,3;1,2;0,13;45,3;8,1;1,7;13,5;155;1,0
"2020-07-30 01:00";0,1;1,6;0,13;44,6;8,5;1,7;13,2;148;0,6
"2020-07-30 00:00";0,2;9,5;0,14;40,0;8,5;1,7;13,6;150;0,5
"2020-07-29 23:00";0,2;13,7;0,15;44,0;9,4;2,1;14,7;156;0,5
"2020-07-29 22:00";0,3;4,8;0,16;59,8;10,2;2,6;16,2;171;0,6
"2020-07-29 21:00";0,2;2,2;0,15;68,6;10,2;2,6;17,5;193;0,7
"2020-07-29 20:00";0,2;2,2;0,14;69,9;9,8;2,6;18,2;205;0,7
"2020-07-29 19:00";0,3;2,0;0,13;68,7;9,4;2,6;19,0;211;0,7
"2020-07-29 18:00";0,2;2,2;0,13;70,7;9,4;2,6;20,9;215;0,7
"2020-07-29 17:00";0,3;2,4;0,14;69,9;9,4;3,4;21,5;233;0,6
"2020-07-29 16:00";0,2;2,8;0,14;67,1;9,4;4,3;20,5;262;0,7
"2020-07-29 15:00";0,1;4,2;0,16;75,6;9,4;4,3;19,6;199;0,5
"2020-07-29 14:00";0,2;3,6;0,16;76,6;10,2;4,7;19,9;186;0,8
"2020-07-29 13:00";0,2;8,5;0,18;68,4;11,1;5,1;18,1;182;0,6
"2020-07-29 12:00";0,1;9,1;0,17;57,0;11,1;5,1;18,3;173;0,7
"2020-07-29 11:00";0,1;6,7;0,16;46,3;11,1;4,3;18,2;138;1,1
"2020-07-29 10:00";0,2;15,6;0,18;39,4;11,1;3,4;17,9;135;0,9
"2020-07-29 09:00";0,1;23,1;0,19;27,1;11,1;3,4;17,5;124;0,8
"2020-07-29 08:00";0,1;14,4;0,18;33,1;11,1;3,4;17,1;125;0,5
"2020-07-29 07:00";0,1;8,7;0,16;31,7;11,1;3,4;16,6;122;0,6
"2020-07-29 06:00";0,1;2,1;0,15;41,8;11,1;3,4;16,4;139;1,0
"2020-07-29 05:00";0,1;2,3;0,15;42,4;10,2;3,8;16,2;142;1,0
"2020-07-29 04:00";0,1;2,4;0,16;35,3;9,4;4,3;16,2;139;0,6
"2020-07-29 03:00";0,1;3,2;0,16;30,7;9,4;4,3;16,0;126;0,5
"2020-07-29 02:00";0,1;8,8;0,18;22,4;8,5;3,4;16,3;134;0,5
"2020-07-29 01:00";0,1;8,4;0,17;29,8;7,7;2,6;16,9;138;0,5
"2020-07-29 00:00";0,1;6,0;0,17;39,2;7,7;2,6;17,7;114;0,6
"2020-07-28 23:00";0,2;8,9;0,18;45,5;7,3;2,1;18,7;148;1,0
"2020-07-28 22:00";0,1;6,6;0,18;56,5;6,8;1,7;19,6;124;0,9
"2020-07-28 21:00";0,1;5,2;0,17;65,0;6,8;1,7;20,4;109;1,2
"2020-07-28 20:00";0,3;8,0;0,17;71,0;;;20,7;90;0,7
"2020-07-28 19:00";0,2;7,3;0,16;70,9;;;19,2;1;0,6
"2020-07-28 18:00";0,0;6,6;0,15;65,0;;;21,2;95;0,2
"2020-07-28 17:00";0,1;;0,14;;;;21,7;110;1,8
"2020-07-28 16:00";0,2;;0,17;;;;21,6;116;1,9
"2020-07-28 15:00";0,3;;0,16;;;;22,1;90;1,4
"2020-07-28 14:00";0,2;5,2;0,16;63,6;17,1;6,0;21,5;112;1,4
"2020-07-28 13:00";0,4;6,7;0,17;57,8;16,7;5,6;21,6;169;1,2
"2020-07-28 12:00";0,3;4,0;0,16;58,7;16,2;5,1;22,1;131;1,6
"2020-07-28 11:00";0,2;3,5;0,17;43,2;16,2;5,1;20,7;113;1,3
"2020-07-28 10:00";0,2;5,7;0,17;39,1;13,7;4,3;19,4;105;1,2
"2020-07-28 09:00";0,2;9,7;0,18;39,0;11,1;3,4;19,2;94;0,8
"2020-07-28 08:00";0,1;6,1;0,16;42,1;11,1;3,4;18,7;98;0,8
"2020-07-28 07:00";0,0;8,3;0,16;39,3;10,7;3,8;18,0;92;0,4
"2020-07-28 06:00";-0,0;4,4;0,15;45,0;10,2;4,3;17,5;41;0,2
"2020-07-28 05:00";0,1;1,6;0,15;49,8;10,2;4,3;17,2;124;0,6
"2020-07-28 04:00";0,2;1,2;0,15;54,0;10,7;4,3;17,3;113;0,5
"2020-07-28 03:00";0,3;9,8;0,16;47,1;11,1;4,3;17,3;137;0,4
"2020-07-28 02:00";0,2;2,8;0,15;55,6;11,1;4,3;18,0;124;0,5
"2020-07-28 01:00";0,1;3,9;0,15;56,6;11,1;4,3;18,7;102;0,5
"2020-07-28 00:00";0,2;4,7;0,15;58,2;11,1;4,3;19,5;124;0,7
"2020-07-27 23:00";0,2;5,7;0,16;59,6;11,1;4,3;20,3;129;0,6
"2020-07-27 22:00";0,2;9,4;0,18;59,0;10,2;3,0;21,4;89;0,8
"2020-07-27 21:00";0,3;9,2;0,19;61,5;9,4;1,7;22,9;53;0,7
"2020-07-27 20:00";0,3;6,1;0,17;70,0;9,4;1,7;23,9;87;1,4
"2020-07-27 19:00";0,3;5,1;0,15;71,7;9,4;1,7;24,9;87;1,5
"2020-07-27 18:00";0,3;4,7;0,15;72,5;9,4;1,7;25,2;85;1,5
"2020-07-27 17:00";0,4;3,5;0,16;73,3;9,4;1,7;25,0;102;1,8
"2020-07-27 16:00";0,3;3,9;0,15;70,4;9,8;2,1;24,7;106;1,9
"2020-07-27 15:00";0,3;3,3;0,16;66,3;10,2;2,6;24,3;98;2,0
"2020-07-27 14:00";0,3;4,4;0,15;65,5;10,2;2,6;24,0;107;1,9
"2020-07-27 13:00";0,2;3,1;0,14;65,7;9,4;2,6;23,9;106;1,9
"2020-07-27 12:00";0,3;2,0;0,14;63,1;8,5;2,6;23,1;108;1,7
"2020-07-27 11:00";0,2;2,3;0,21;53,8;8,5;2,6;21,8;101;1,5
"2020-07-27 10:00";0,2;3,5;0,16;45,3;7,3;2,1;20,0;100;1,1
"2020-07-27 09:00";0,2;3,5;0,16;39,1;6,0;1,7;17,7;84;1,1
"2020-07-27 08:00";0,2;3,9;0,14;36,4;6,0;1,7;15,8;95;1,2
"2020-07-27 07:00";0,1;6,3;0,14;28,8;6,0;1,7;14,2;115;0,6
"2020-07-27 06:00";0,1;5,5;0,15;16,9;6,0;1,7;12,2;105;0,3
"2020-07-27 05:00";0,1;3,6;0,14;24,5;6,0;1,7;12,4;162;0,1
"2020-07-27 04:00";0,1;4,8;0,16;25,9;5,6;1,7;12,9;189;0,4
"2020-07-27 03:00";0,1;6,5;0,18;28,1;5,1;1,7;13,3;;
"2020-07-27 02:00";0,0;7,3;0,16;35,0;5,1;1,7;14,3;212;0,3
"2020-07-27 01:00";0,1;7,9;0,15;40,0;4,3;1,3;15,1;271;0,4
"2020-07-27 00:00";0,2;12,0;0,17;37,9;3,4;0,9;15,9;281;0,4
"2020-07-26 23:00";0,2;11,5;0,16;44,3;3,4;0,9;17,4;16;0,1
"2020-07-26 22:00";0,4;7,8;0,16;51,8;3,4;0,4;19,3;76;0,8
"2020-07-26 21:00";0,3;5,0;0,15;57,5;3,4;0,0;20,7;87;1,3
"2020-07-26 20:00";0,3;2,1;0,15;64,9;3,4;0,0;21,9;76;1,1
"2020-07-26 19:00";0,3;1,5;0,13;68,9;3,4;0,0;22,5;52;0,8
"2020-07-26 18:00";0,3;2,3;0,14;72,0;3,4;0,0;22,5;76;1,4
"2020-07-26 17:00";0,4;2,0;0,14;68,3;3,4;0,0;22,6;65;1,5
"2020-07-26 16:00";0,6;1,4;0,13;63,2;3,8;0,0;22,4;80;1,5
"2020-07-26 15:00";0,5;0,6;0,10;59,0;4,3;0,0;22,2;71;1,1
"2020-07-26 14:00";0,4;0,5;0,12;57,5;4,3;0,0;21,7;87;1,1
"2020-07-26 13:00";0,3;0,5;0,12;55,7;5,1;0,0;21,3;85;1,1
"2020-07-26 12:00";0,4;0,4;0,12;51,0;6,0;0,0;20,1;98;0,8
"2020-07-26 11:00";0,3;0,3;0,13;46,4;6,0;0,0;18,8;90;0,9
"2020-07-26 10:00";0,3;2,6;0,13;40,3;4,7;0,4;17,5;111;0,9
"2020-07-26 09:00";0,3;2,2;0,14;39,2;3,4;0,9;16,5;83;0,7
"2020-07-26 08:00";0,2;2,5;0,14;26,0;3,4;0,9;14,2;89;0,6
"2020-07-26 07:00";0,2;5,3;0,15;19,3;3,4;1,3;11,9;110;0,6
"2020-07-26 06:00";0,2;6,1;0,18;18,1;3,4;1,7;10,2;149;0,1
"2020-07-26 05:00";0,2;4,6;0,13;23,2;3,4;1,7;10,5;249;0,3
"2020-07-26 04:00";0,2;2,2;0,13;31,2;5,1;2,6;11,4;282;0,4
"2020-07-26 03:00";0,2;3,3;0,13;34,8;6,8;3,4;12,1;282;0,6
"2020-07-26 02:00";0,1;1,7;0,13;40,9;6,8;3,4;13,0;285;0,6
"2020-07-26 01:00";0,2;3,8;0,15;43,5;6,8;3,4;13,6;253;0,3
"2020-07-26 00:00";0,3;6,3;0,17;46,4;6,8;3,4;14,4;215;0,2
"2020-07-25 23:00";0,2;6,4;0,16;50,1;6,8;3,4;15,5;270;0,3
"2020-07-25 22:00";0,3;5,8;0,17;55,8;10,7;9,8;17,2;292;0,4
"2020-07-25 21:00";0,2;3,3;0,16;63,9;14,5;12,0;19,2;288;0,5
"2020-07-25 20:00";0,4;6,2;0,42;70,6;14,5;12,0;19,8;164;0,9
"2020-07-25 19:00";0,8;5,3;0,77;80,4;10,7;7,7;20,7;196;0,5
"2020-07-25 18:00";0,4;1,4;0,26;77,6;6,8;3,4;20,7;278;0,7
"2020-07-25 17:00";0,2;2,0;0,15;75,2;6,8;3,4;20,0;283;0,7
"2020-07-25 16:00";0,1;1,3;0,14;73,1;6,4;3,4;19,5;174;0,8
"2020-07-25 15:00";0,1;3,3;0,17;67,2;6,0;3,4;17,6;178;1,0
"2020-07-25 14:00";0,1;2,9;0,15;69,6;6,0;3,4;18,2;170;1,5
"2020-07-25 13:00";0,1;2,2;0,14;69,1;5,6;3,0;18,2;158;1,7
"2020-07-25 12:00";0,1;3,7;0,15;63,5;5,1;2,6;16,7;163;1,6
"2020-07-25 11:00";0,1;3,4;0,14;64,7;5,1;2,6;16,0;153;1,8
"2020-07-25 10:00";0,2;3,8;0,14;63,3;5,1;1,7;15,5;156;1,5
"2020-07-25 09:00";0,1;2,7;0,14;61,3;5,1;0,9;14,7;151;1,5
"2020-07-25 08:00";0,1;1,6;0,13;59,8;5,1;0,9;13,8;148;1,5
"2020-07-25 07:00";0,1;1,0;0,13;62,0;4,7;0,9;13,3;147;1,4
"2020-07-25 06:00";0,2;0,5;0,12;64,0;4,3;0,9;13,0;155;1,6
"2020-07-25 05:00";0,1;0,8;0,12;63,6;4,3;0,9;12,9;149;2,0
"2020-07-25 04:00";0,1;0,7;0,12;59,2;4,3;0,9;13,1;147;1,8
"2020-07-25 03:00";0,1;1,1;0,12;59,8;4,3;0,9;13,2;141;1,6
"2020-07-25 02:00";0,1;1,8;0,12;58,0;4,3;0,9;13,4;143;1,5
"2020-07-25 01:00";0,1;2,2;0,13;58,1;4,7;0,4;13,5;148;1,4
"2020-07-25 00:00";0,1;3,0;0,14;57,4;5,1;0,0;13,5;156;1,3
"2020-07-24 23:00";0,2;3,3;0,17;60,5;5,1;0,0;13,6;166;1,2
"2020-07-24 22:00";0,2;5,0;0,14;60,2;4,7;0,0;14,0;148;1,6
"2020-07-24 21:00";0,1;4,9;0,15;69,3;4,3;0,0;14,7;157;1,5
"2020-07-24 20:00";0,2;3,5;0,16;71,5;4,3;0,0;17,0;179;1,7
"2020-07-24 19:00";0,2;5,9;0,14;66,1;4,7;0,0;18,7;161;1,6
"2020-07-24 18:00";0,3;4,4;0,14;64,2;5,1;0,0;19,0;170;1,2
"2020-07-24 17:00";0,2;2,6;0,14;65,1;5,1;0,0;19,2;166;1,4
"2020-07-24 16:00";0,3;1,6;0,11;66,0;5,1;0,0;18,7;168;1,6
"2020-07-24 15:00";0,3;2,5;0,13;63,2;5,1;0,0;17,0;172;1,5
"2020-07-24 14:00";0,2;5,6;0,14;61,8;5,1;0,0;14,1;292;0,7
"2020-07-24 13:00";0,2;2,2;0,12;60,7;4,7;-0,4;17,2;188;1,3
"2020-07-24 12:00";0,3;2,1;0,12;58,5;4,3;-0,9;17,0;167;1,5
"2020-07-24 11:00";0,2;1,9;0,13;56,5;4,3;-0,9;16,4;180;1,3
"2020-07-24 10:00";0,2;2,2;0,13;53,4;3,4;-0,4;14,3;175;1,3
"2020-07-24 09:00";0,2;3,2;0,14;51,2;2,6;0,0;13,0;170;1,4
"2020-07-24 08:00";0,1;2,7;0,14;53,3;2,6;0,0;12,0;175;1,3
"2020-07-24 07:00";0,1;1,8;0,12;49,7;3,0;0,4;11,0;159;1,0
"2020-07-24 06:00";0,1;1,0;0,12;45,8;3,4;0,9;9,3;154;0,7
"2020-07-24 05:00";0,0;0,2;0,12;45,6;3,4;0,9;9,1;173;0,7
"2020-07-24 04:00";0,1;0,1;0,12;41,8;3,8;1,3;9,2;174;0,7
"2020-07-24 03:00";0,2;0,5;0,13;38,5;4,3;1,7;9,4;152;0,5
"2020-07-24 02:00";0,1;1,0;0,13;38,6;4,3;1,7;9,8;167;0,5
"2020-07-24 01:00";0,0;1,5;0,13;41,6;4,3;1,7;10,3;167;0,5
"2020-07-24 00:00";0,1;4,3;0,17;41,9;4,3;1,7;11,1;159;0,4
"2020-07-23 23:00";0,0;7,3;0,17;34,9;4,3;1,7;12,4;155;0,5
"2020-07-23 22:00";0,1;12,2;0,19;30,5;4,3;1,7;13,4;304;0,5
"2020-07-23 21:00";0,1;9,8;0,19;38,1;4,3;1,7;13,7;186;0,3
"2020-07-23 20:00";0,1;6,3;0,19;50,0;4,3;1,7;14,7;164;1,2
"2020-07-23 19:00";0,3;4,1;0,18;53,8;4,3;0,4;15,2;185;0,6
"2020-07-23 18:00";0,6;3,4;0,20;58,3;4,3;-0,9;15,8;173;1,0
"2020-07-23 17:00";0,4;4,9;0,16;61,8;4,3;-0,9;14,1;195;0,7
"2020-07-23 16:00";0,1;2,8;0,12;60,3;4,7;-0,9;14,0;206;0,7
"2020-07-23 15:00";0,0;4,4;0,13;53,8;5,1;-0,9;13,4;171;1,9
"2020-07-23 14:00";-0,1;3,6;0,13;57,7;5,1;-0,9;13,6;177;1,8
"2020-07-23 13:00";0,1;2,5;0,12;58,9;4,7;-0,4;16,6;184;1,2
"2020-07-23 12:00";0,2;1,3;0,11;58,4;4,3;0,0;17,5;184;1,6
"2020-07-23 11:00";0,1;1,5;0,12;57,0;4,3;0,0;17,0;180;1,4
"2020-07-23 10:00";0,2;1,5;0,12;54,9;3,8;0,0;16,4;184;1,3
"2020-07-23 09:00";0,1;2,0;0,12;49,5;3,4;0,0;15,1;184;0,9
"2020-07-23 08:00";0,1;1,4;0,12;46,2;3,4;0,0;13,2;199;0,9
"2020-07-23 07:00";0,1;1,2;0,11;40,8;3,4;0,0;11,8;177;0,8
"2020-07-23 06:00";0,1;1,3;0,11;35,1;3,4;0,0;10,3;165;0,7
"2020-07-23 05:00";0,1;0,6;0,11;37,4;3,4;0,0;10,7;141;0,6
"2020-07-23 04:00";0,1;0,4;0,10;44,2;3,8;0,0;11,4;193;0,2
"2020-07-23 03:00";0,1;0,3;0,10;45,5;4,3;0,0;11,6;202;0,2
"2020-07-23 02:00";0,1;4,2;0,11;46,0;4,3;0,0;12,1;261;0,4
"2020-07-23 01:00";0,1;2,6;0,10;48,4;4,3;0,0;12,5;260;0,6
"2020-07-23 00:00";0,2;2,1;0,11;48,7;4,3;0,0;12,7;256;0,6
