Kuupäev;SO2;NO2;CO;O3;PM10;PM2.5;TEMP;WD10;WS10
"2017-08-31 23:00";0,4;5,4;0,18;68,1;17,7;4,4;16,8;138;1,5
"2017-08-31 22:00";0,6;11,7;0,21;63,4;16,2;4,4;17,3;143;1,6
"2017-08-31 21:00";0,6;15,1;0,23;64,6;14,7;4,4;18,3;139;1,4
"2017-08-31 20:00";0,8;11,4;0,21;72,5;14,7;4,4;19,8;142;1,6
"2017-08-31 19:00";0,8;9,9;0,21;78,9;17,3;4,4;21,4;148;2,2
"2017-08-31 18:00";1,0;8,7;0,21;83,7;19,9;4,4;22,4;149;2,3
"2017-08-31 17:00";1,3;7,0;0,19;85,5;19,9;4,8;22,5;151;2,4
"2017-08-31 16:00";1,5;5,6;0,19;87,9;20,3;5,2;22,8;148;2,7
"2017-08-31 15:00";2,0;5,2;0,20;90,1;20,6;5,2;23,0;152;2,2
"2017-08-31 14:00";2,1;5,2;0,20;93,7;20,6;5,2;22,5;157;2,6
"2017-08-31 13:00";2,3;4,8;0,20;96,6;22,5;4,8;22,1;155;2,5
"2017-08-31 12:00";2,0;6,2;0,21;87,7;24,3;4,4;21,2;151;2,2
"2017-08-31 11:00";1,7;10,3;0,21;70,6;24,3;4,4;19,6;141;2,0
"2017-08-31 10:00";1,5;15,1;0,21;55,1;18,8;4,4;17,8;128;1,8
"2017-08-31 09:00";1,6;21,5;0,23;42,7;13,3;4,4;15,9;134;1,3
"2017-08-31 08:00";1,4;26,2;0,23;35,2;13,3;4,4;14,1;128;1,2
"2017-08-31 07:00";1,4;18,7;0,20;41,8;12,9;4,4;13,8;124;0,6
"2017-08-31 06:00";1,1;5,6;0,19;69,5;12,5;4,4;15,0;150;0,9
"2017-08-31 05:00";1,2;2,3;0,18;77,3;12,5;5,2;15,4;155;1,1
"2017-08-31 04:00";1,4;1,7;0,17;80,7;13,6;5,9;16,0;154;1,0
"2017-08-31 03:00";1,4;1,5;0,17;81,7;14,7;5,9;16,2;157;1,1
"2017-08-31 02:00";1,2;1,5;0,17;83,1;14,7;5,9;16,8;157;1,2
"2017-08-31 01:00";1,4;1,9;0,20;84,5;17,0;4,4;17,4;154;1,5
"2017-08-31 00:00";1,3;3,6;0,20;83,7;19,2;2,9;17,3;152;1,5
"2017-08-30 23:00";1,4;6,2;0,22;80,4;19,2;2,9;17,4;152;1,4
"2017-08-30 22:00";1,4;17,1;0,28;69,8;16,6;2,9;17,9;152;1,2
"2017-08-30 21:00";1,2;20,0;0,29;71,7;14,0;2,2;19,1;155;1,2
"2017-08-30 20:00";1,5;12,8;0,23;85,3;14,0;1,5;20,5;161;1,3
"2017-08-30 19:00";1,3;7,3;0,20;93,5;12,2;1,5;21,4;172;1,6
"2017-08-30 18:00";1,4;7,4;0,19;94,3;10,3;1,5;22,0;170;1,6
"2017-08-30 17:00";0,8;5,7;0,18;93,3;10,3;1,8;22,4;174;1,4
"2017-08-30 16:00";1,4;3,4;0,17;94,3;10,3;2,2;22,2;169;1,8
"2017-08-30 15:00";1,4;4,3;0,18;89,6;10,3;2,2;21,8;174;1,7
"2017-08-30 14:00";1,2;3,5;0,18;84,3;10,3;2,2;21,0;166;1,8
"2017-08-30 13:00";1,3;3,1;0,18;80,5;11,4;2,9;19,9;166;1,9
"2017-08-30 12:00";1,3;3,6;0,18;73,7;12,5;3,7;18,6;164;2,1
"2017-08-30 11:00";1,2;5,1;0,19;65,5;12,5;3,7;17,1;161;1,6
"2017-08-30 10:00";1,5;7,1;0,19;58,8;11,1;3,7;15,8;162;1,5
"2017-08-30 09:00";2,0;20,4;0,24;40,6;9,6;4,4;13,7;147;1,7
"2017-08-30 08:00";1,4;21,2;0,23;30,1;9,6;5,2;11,2;143;1,1
"2017-08-30 07:00";1,4;14,5;0,19;29,9;9,6;5,2;10,1;129;0,9
"2017-08-30 06:00";1,5;7,4;0,18;38,1;9,6;5,2;10,2;145;1,1
"2017-08-30 05:00";1,6;7,1;0,19;26,8;9,6;5,5;9,1;104;0,5
"2017-08-30 04:00";1,6;5,8;0,20;33,0;12,5;5,9;9,6;134;0,6
"2017-08-30 03:00";1,8;6,3;0,21;33,3;15,5;5,9;9,7;144;0,7
"2017-08-30 02:00";1,8;7,5;0,20;31,0;15,5;5,9;9,9;140;0,6
"2017-08-30 01:00";1,9;16,2;0,29;21,3;16,2;4,1;10,2;136;0,5
"2017-08-30 00:00";1,9;28,8;0,33;11,0;17,0;2,2;10,5;114;0,5
"2017-08-29 23:00";1,6;34,9;0,33;11,2;17,0;2,2;11,4;101;0,4
"2017-08-29 22:00";1,7;23,7;0,41;38,0;11,8;2,2;13,4;157;0,7
"2017-08-29 21:00";1,5;25,4;0,38;43,8;6,6;1,5;14,8;160;0,9
"2017-08-29 20:00";1,3;17,0;0,30;55,6;6,6;0,7;16,3;160;0,8
"2017-08-29 19:00";1,3;8,2;0,21;67,7;6,3;0,7;17,4;166;1,0
"2017-08-29 18:00";1,2;6,2;0,20;71,6;5,9;0,7;18,2;173;1,1
"2017-08-29 17:00";1,8;4,0;0,19;73,3;5,9;2,2;18,4;179;1,3
"2017-08-29 16:00";1,8;3,4;0,19;72,1;6,3;3,7;18,2;180;0,7
"2017-08-29 15:00";2,0;3,0;0,18;71,7;6,6;3,7;17,8;175;1,0
"2017-08-29 14:00";2,2;3,8;0,17;72,0;6,6;3,7;17,1;220;0,8
"2017-08-29 13:00";2,3;3,2;0,17;70,9;15,1;4,4;17,0;194;0,7
"2017-08-29 12:00";2,6;3,7;0,19;67,2;23,6;5,2;16,2;188;0,8
