Kuupäev;SO2;NO2;CO;O3;PM10;PM2.5;TEMP;WD10;WS10
"2023-06-30 23:00";0,2;16,1;0,27;60,0;8,5;5,5;21,3;201;0,3
"2023-06-30 22:00";0,4;8,0;0,21;82,9;8,5;5,5;23,0;300;0,4
"2023-06-30 21:00";0,6;4,8;0,20;92,7;10,5;5,1;24,0;305;0,7
"2023-06-30 20:00";0,1;3,8;0,19;97,1;12,4;4,7;24,6;305;1,0
"2023-06-30 19:00";0,3;5,8;0,20;93,6;12,4;4,7;24,5;274;0,9
"2023-06-30 18:00";0,2;9,1;0,20;85,8;12,0;5,1;25,4;91;1,2
"2023-06-30 17:00";0,1;10,7;0,20;85,1;11,7;5,5;25,2;87;1,4
"2023-06-30 16:00";0,1;5,2;0,19;91,5;11,7;5,5;24,2;91;2,1
"2023-06-30 15:00";0,2;3,1;0,19;96,0;16,7;6,7;26,5;54;0,5
"2023-06-30 14:00";0,3;2,1;0,18;98,9;21,8;7,9;27,3;286;0,9
"2023-06-30 13:00";0,3;1,7;0,18;99,1;21,8;7,9;26,5;294;0,8
"2023-06-30 12:00";0,1;3,6;0,19;87,7;19,8;7,9;25,6;311;0,8
"2023-06-30 11:00";0,2;3,3;0,19;75,8;17,9;7,9;24,0;301;0,9
"2023-06-30 10:00";0,3;5,6;0,19;63,3;17,9;7,9;22,2;295;0,5
"2023-06-30 09:00";0,5;8,8;0,20;50,6;14,0;6,7;20,3;279;0,6
"2023-06-30 08:00";0,5;5,8;0,19;49,5;10,1;5,5;18,6;270;0,6
"2023-06-30 07:00";0,5;5,0;0,19;52,3;10,1;5,5;16,8;299;0,8
"2023-06-30 06:00";0,3;3,1;0,19;56,8;10,5;6,3;15,6;301;0,5
"2023-06-30 05:00";0,2;2,9;0,18;61,4;10,9;7,1;15,6;306;0,5
"2023-06-30 04:00";0,3;2,7;0,18;72,9;10,9;7,1;16,5;300;0,6
"2023-06-30 03:00";0,5;4,0;0,19;78,3;12,8;7,1;17,0;305;0,5
"2023-06-30 02:00";1,1;8,0;0,20;69,7;14,8;7,1;17,4;291;0,2
"2023-06-30 01:00";0,9;25,1;0,28;47,1;14,8;7,1;18,0;316;0,5
"2023-06-30 00:00";0,5;22,6;0,35;55,8;11,3;6,7;19,0;270;0,3
"2023-06-29 23:00";0,8;15,7;0,24;68,0;7,8;6,3;20,6;192;0,1
"2023-06-29 22:00";1,1;13,6;0,20;73,0;7,8;6,3;22,2;298;0,5
"2023-06-29 21:00";0,4;10,0;0,21;77,7;10,9;5,5;23,5;306;0,7
"2023-06-29 20:00";0,6;7,1;0,19;89,2;14,0;4,7;24,7;293;0,7
"2023-06-29 19:00";1,3;5,1;0,19;102,7;14,0;4,7;26,4;322;0,9
"2023-06-29 18:00";1,0;4,5;0,19;102,3;13,6;4,7;26,3;316;1,6
"2023-06-29 17:00";0,9;4,6;0,17;96,9;13,2;4,7;26,0;303;1,7
"2023-06-29 16:00";0,7;8,3;0,16;94,8;13,2;4,7;25,6;315;0,7
"2023-06-29 15:00";0,5;11,1;0,20;87,6;17,5;5,5;22,7;321;0,7
"2023-06-29 14:00";0,5;6,1;0,18;94,7;21,8;6,3;24,6;325;1,2
