Kuupäev;SO2;NO2;CO;O3;PM10;PM2.5;TEMP;WD10;WS10
"2021-10-31 23:00";0,7;4,9;0,44;53,3;42,5;22,6;10,7;177;1,2
"2021-10-31 22:00";0,8;6,5;0,49;51,9;42,5;22,6;10,4;184;1,3
"2021-10-31 21:00";0,6;8,5;0,57;50,5;38,8;21,8;9,8;182;1,3
"2021-10-31 20:00";0,5;28,4;0,68;28,8;35,1;21,1;8,9;158;1,0
"2021-10-31 19:00";0,5;50,9;0,73;4,1;35,1;21,1;8,0;135;0,8
"2021-10-31 18:00";0,8;41,5;0,71;17,9;29,5;18,6;9,3;144;0,8
"2021-10-31 17:00";0,9;18,8;0,53;42,9;23,9;16,0;10,5;157;1,3
"2021-10-31 16:00";0,9;13,5;0,50;48,0;23,9;16,0;11,5;157;1,3
"2021-10-31 15:00";1,1;9,2;0,43;51,9;23,5;15,7;12,0;154;1,7
"2021-10-31 14:00";1,2;7,3;0,40;54,0;23,1;15,3;11,8;167;2,0
"2021-10-31 13:00";1,0;5,3;0,40;54,3;23,1;15,3;11,6;171;2,4
"2021-10-31 12:00";0,9;5,3;0,40;51,2;20,9;14,6;11,0;159;2,1
"2021-10-31 11:00";0,4;6,0;0,40;48,0;18,6;13,8;10,0;148;2,3
"2021-10-31 10:00";0,2;10,3;0,52;33,8;18,6;13,8;8,0;132;1,2
"2021-10-31 09:00";0,5;9,4;0,44;28,5;18,3;13,8;5,9;119;0,9
"2021-10-31 08:00";0,5;7,1;0,42;29,9;17,9;13,8;5,1;122;1,1
"2021-10-31 07:00";0,5;8,5;0,41;28,1;17,9;13,8;5,4;125;0,7
"2021-10-31 06:00";0,4;4,4;0,40;34,4;20,5;14,6;5,7;148;1,0
"2021-10-31 05:00";0,5;7,5;0,40;28,5;23,1;15,3;5,4;134;0,8
"2021-10-31 04:00";0,5;7,4;0,40;30,7;23,1;15,3;5,6;139;0,8
"2021-10-31 03:00";0,6;17,2;0,46;23,6;26,9;17,5;6,1;144;0,6
"2021-10-31 02:00";0,6;27,0;0,54;14,6;26,9;17,5;6,6;148;0,7
"2021-10-31 01:00";0,6;35,8;0,66;8,1;31,0;18,6;6,6;130;0,6
"2021-10-31 00:00";0,6;32,0;0,51;16,0;35,1;19,7;7,0;120;0,3
"2021-10-30 23:00";0,8;27,5;0,58;25,5;35,1;19,7;8,4;144;0,7
"2021-10-30 22:00";0,9;14,5;0,62;40,6;32,8;18,6;9,1;161;0,8
"2021-10-30 21:00";0,8;28,1;0,69;23,7;30,6;17,5;9,3;157;0,8
"2021-10-30 20:00";0,8;47,4;0,65;5,1;30,6;17,5;9,0;135;0,9
"2021-10-30 19:00";1,0;40,8;0,69;16,3;28,0;15,7;10,3;141;0,9
"2021-10-30 18:00";1,0;18,6;0,54;39,7;25,4;13,8;11,5;145;1,2
"2021-10-30 17:00";1,1;11,2;0,45;44,9;25,4;13,8;12,5;129;1,5
"2021-10-30 16:00";1,3;9,6;0,44;43,8;25,0;14,2;12,8;124;1,8
"2021-10-30 15:00";1,6;8,7;0,43;51,4;24,6;14,6;12,7;131;1,8
"2021-10-30 14:00";1,7;8,9;0,44;48,8;24,6;14,6;12,2;136;1,6
"2021-10-30 13:00";1,8;8,8;0,45;44,5;22,0;14,6;11,1;161;1,2
"2021-10-30 12:00";1,0;11,8;0,43;31,3;19,4;14,6;9,3;144;1,0
"2021-10-30 11:00";0,8;13,7;0,47;26,4;19,4;14,6;7,4;133;1,1
"2021-10-30 10:00";0,8;34,5;0,63;6,8;17,5;12,7;6,0;130;0,8
"2021-10-30 09:00";0,9;32,4;0,51;4,5;15,7;10,9;5,1;146;0,5
"2021-10-30 08:00";0,5;22,7;0,43;11,6;15,7;10,9;5,8;121;0,5
"2021-10-30 07:00";0,7;6,3;0,39;38,4;14,5;9,5;7,3;158;0,9
"2021-10-30 06:00";0,5;3,1;0,37;44,1;13,4;8,0;8,0;172;1,1
