Kuupäev;SO2;NO2;CO;O3;PM10;PM2.5;TEMP;WD10;WS10
"2023-07-31 23:00";0,4;9,0;0,25;64,4;7,0;3,1;17,2;149;0,8
"2023-07-31 22:00";0,2;8,7;0,24;66,9;7,0;3,1;18,5;141;0,8
"2023-07-31 21:00";0,3;6,1;0,29;76,9;7,0;2,8;19,9;143;1,1
"2023-07-31 20:00";0,1;2,3;0,24;77,5;7,0;2,4;21,3;152;1,6
"2023-07-31 19:00";0,2;3,1;0,20;75,8;7,0;2,4;21,8;174;1,1
"2023-07-31 18:00";0,0;4,7;0,25;77,2;6,2;1,6;22,6;160;1,2
"2023-07-31 17:00";0,1;3,1;0,21;81,7;5,4;0,8;23,1;163;1,2
"2023-07-31 16:00";0,0;1,4;0,18;83,2;5,4;0,8;22,6;162;1,0
"2023-07-31 15:00";0,0;1,0;0,18;83,9;5,8;0,8;21,9;162;0,7
"2023-07-31 14:00";0,1;1,5;0,17;81,5;6,2;0,8;20,5;161;0,5
"2023-07-31 13:00";0,1;2,2;0,17;82,2;6,2;0,8;19,6;164;0,7
"2023-07-31 12:00";0,0;2,1;0,18;84,0;6,2;2,0;19,3;154;0,8
"2023-07-31 11:00";0,3;2,4;0,21;81,9;6,2;3,1;18,5;201;0,5
"2023-07-31 10:00";0,2;2,7;0,22;75,0;6,2;3,1;17,9;183;0,4
"2023-07-31 09:00";0,4;2,7;0,22;61,6;6,2;3,9;17,5;180;0,8
"2023-07-31 08:00";0,4;1,9;0,23;58,0;6,2;4,7;17,3;163;1,0
"2023-07-31 07:00";0,3;2,3;0,22;48,2;6,2;4,7;16,7;172;0,8
"2023-07-31 06:00";0,4;2,0;0,23;38,9;6,2;4,7;17,1;157;0,6
"2023-07-31 05:00";0,3;1,8;0,22;40,2;6,2;4,7;16,9;151;0,8
"2023-07-31 04:00";0,2;2,0;0,23;33,4;6,2;4,7;16,9;129;0,8
"2023-07-31 03:00";0,2;3,1;0,24;37,4;5,8;4,3;17,1;100;0,7
