Kuupäev;SO2;NO2;CO;O3;PM10;PM2.5;TEMP;WD10;WS10
"2019-07-31 23:00";1,3;4,7;0,14;41,3;7,7;;13,1;341;0,7
"2019-07-31 22:00";1,1;4,8;0,14;42,3;8,1;;13,2;340;0,6
"2019-07-31 21:00";0,7;4,6;0,15;43,4;8,6;;13,2;327;0,8
"2019-07-31 20:00";0,7;5,6;0,14;43,1;8,6;;12,9;320;1,0
"2019-07-31 19:00";0,5;5,0;0,14;44,1;;;12,6;329;1,3
"2019-07-31 18:00";0,6;5,5;0,14;44,0;;;13,1;334;1,3
"2019-07-31 17:00";0,8;;0,14;;;;13,5;337;1,5
"2019-07-31 16:00";0,2;;0,14;;;;13,1;333;1,4
"2019-07-31 15:00";0,2;3,3;0,11;50,9;;;13,3;359;1,0
"2019-07-31 14:00";0,4;4,2;0,13;50,3;0,9;;13,3;327;1,4
"2019-07-31 13:00";0,4;7,3;0,14;45,2;0,9;-2,1;12,6;319;1,5
"2019-07-31 12:00";0,3;4,8;0,13;46,7;0,9;-3,4;12,4;313;1,3
"2019-07-31 11:00";0,2;5,2;0,13;47,0;0,9;-3,4;11,8;322;1,3
"2019-07-31 10:00";0,3;4,5;0,15;48,3;0,4;;11,6;309;1,4
"2019-07-31 09:00";0,2;3,9;0,12;51,0;0,0;;11,6;317;1,4
"2019-07-31 08:00";0,2;2,4;0,12;53,5;0,0;;11,2;314;1,7
"2019-07-31 07:00";0,3;2,2;0,11;52,1;0,0;;11,0;314;1,4
"2019-07-31 06:00";0,1;0,3;0,10;55,2;0,0;-3,4;11,0;313;1,6
"2019-07-31 05:00";0,0;0,7;0,10;54,3;0,0;-3,4;11,0;315;1,3
"2019-07-31 04:00";0,1;0,8;0,10;56,2;0,4;-3,4;11,1;308;1,2
"2019-07-31 03:00";0,3;1,9;0,10;56,2;0,9;-3,4;11,0;300;1,1
"2019-07-31 02:00";0,3;0,7;0,11;56,4;0,9;-3,4;10,4;301;1,0
"2019-07-31 01:00";0,2;1,3;0,11;56,5;1,3;-2,6;10,8;304;1,0
"2019-07-31 00:00";0,2;2,4;0,11;53,0;1,7;-1,7;10,8;304;1,0
"2019-07-30 23:00";0,3;3,4;0,13;52,0;1,7;-1,7;11,4;311;1,1
"2019-07-30 22:00";0,5;4,6;0,13;54,9;2,1;-0,9;12,3;300;1,0
"2019-07-30 21:00";0,4;3,8;0,13;62,8;2,6;0,0;13,4;322;1,4
"2019-07-30 20:00";0,4;2,1;0,12;64,3;2,6;0,0;14,3;331;1,8
"2019-07-30 19:00";0,6;3,4;0,12;59,0;3,0;0,4;15,3;336;1,3
"2019-07-30 18:00";1,1;3,1;0,12;59,2;3,4;0,9;14,7;354;0,9
"2019-07-30 17:00";1,3;3,4;0,13;58,2;3,4;0,9;14,9;328;0,8
"2019-07-30 16:00";2,1;2,9;0,12;57,6;4,7;1,3;14,7;341;0,8
"2019-07-30 15:00";1,2;3,2;0,13;54,7;6,0;1,7;13,7;47;0,7
"2019-07-30 14:00";0,7;4,5;0,13;49,7;6,0;1,7;12,1;20;0,5
"2019-07-30 13:00";0,3;4,4;0,12;47,5;7,7;1,7;11,5;333;0,6
"2019-07-30 12:00";0,5;5,7;0,13;48,2;9,4;1,7;11,8;307;0,8
"2019-07-30 11:00";0,4;5,9;0,13;53,4;9,4;1,7;12,1;25;0,7
"2019-07-30 10:00";0,7;10,9;0,15;47,8;8,6;1,7;12,7;54;0,7
"2019-07-30 09:00";0,7;8,2;0,15;49,5;7,7;1,7;12,6;51;0,7
"2019-07-30 08:00";0,9;7,9;0,15;44,8;7,7;1,7;12,8;349;0,7
"2019-07-30 07:00";0,5;5,2;0,14;51,6;9,0;3,0;13,3;159;0,4
"2019-07-30 06:00";0,6;1,8;0,12;58,9;10,3;4,3;13,5;103;0,8
"2019-07-30 05:00";0,9;3,2;0,14;55,1;10,3;4,3;13,4;48;0,5
"2019-07-30 04:00";0,6;7,5;0,15;39,2;11,1;3,4;13,0;16;0,4
"2019-07-30 03:00";0,4;10,2;0,16;31,3;12,0;2,6;13,3;72;0,4
"2019-07-30 02:00";0,5;14,3;0,17;39,9;12,0;2,6;13,9;115;0,4
"2019-07-30 01:00";0,5;15,3;0,19;50,0;8,6;0,9;14,3;13;0,2
"2019-07-30 00:00";0,3;20,1;0,25;43,0;5,1;-0,9;14,7;192;0,1
"2019-07-29 23:00";0,3;21,1;0,17;48,4;5,1;-0,9;14,9;260;0,4
